#ejercicio,Org.,Prog.,Econ.,Denominación (CATALAN),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2014,08   ,152  ,780    ,"TRANSF CAP ASCENSORS, HABITATGES I LOCALS ST COSME",08,152  ,780   ,50000,20000,70000,14400
2014,08   ,170  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1     ,8640,0,8640,8272.27
2014,08   ,170  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,14382,0,14382,8896.87
2014,08   ,170  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,4936,0,4936,4321.39
2014,08   ,170  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,6514,0,6514,3793.95
2014,08   ,170  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,10441,0,10441,7932.04
2014,08   ,170  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,27725,0,27725,22741.6
2014,08   ,170  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,149514,0,149514,119922.71
2014,08   ,170  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,1    ,1     ,295,0,295,519.03
2014,08   ,170  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,63321,0,63321,50583.1
2014,08   ,1721 ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,13309,0,13309,13012.85
2014,08   ,1721 ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,2559,0,2559,2502.13
2014,08   ,1721 ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,2573,0,2573,1683.8
2014,08   ,1721 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,5276,0,5276,5159.15
2014,08   ,1721 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,11806,0,11806,13165.09
2014,08   ,1721 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,29364,0,29364,30359.08
2014,08   ,1721 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,  ,1    ,1     ,1799,0,1799,700.35
2014,08   ,1721 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,19975,0,19975,21599.09
2014,08   ,1721 ,216    ,MANTENIMENT PROGRAMARI SIE                        ,08,17   ,21    ,13008,0,13008,0
2014,08   ,1721 ,22602  ,DESP DIFUSIÓ AMBIENTAL                            ,08,17   ,22    ,9000,5500,14500,13859.01
2014,08   ,1721 ,22699  ,DESP DIVERSES QUALITAT AMBIENTAL                  ,08,17   ,22    ,810,0,810,906.04
2014,08   ,1721 ,227992 ,CONTR PREST SERVEIS EDUCACIÓ AMBIENTAL            ,08,17   ,22    ,104100,0,104100,84366.75
2014,08   ,420  ,12006  ,TRIENNIS                                          ,  ,4    ,1     ,21420,0,21420,22284.24
2014,08   ,420  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,4    ,1     ,24912,0,24912,19067.3
2014,08   ,420  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,4    ,1     ,40473,0,40473,42822.36
2014,08   ,420  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,4    ,1     ,111439,0,111439,125374.25
2014,08   ,420  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,4    ,1     ,73786,0,73786,63743.46
2014,08   ,420  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,4    ,1     ,132,0,132,81.86
2014,08   ,420  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,4    ,1     ,102855,0,102855,100465.3
2014,08   ,441  ,22602  ,PUBLICITAT-DIFUSIÓ TRANSPORT                      ,08,44   ,22    ,1000,0,1000,943.8
2014,08   ,441  ,472    ,TRANSF TRANSPORT URBÀ                             ,08,44   ,47    ,266000,38415,304415,301959.48
2014,08   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,55400,0,55400,55400.1
2014,08   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,14050,0,14050,14049.84
2014,09   ,232  ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1     ,11508,0,11508,11507.76
2014,09   ,232  ,12003  ,SOUS DEL GRUP C1                                  ,  ,2    ,1     ,17280,0,17280,8359.97
2014,09   ,232  ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1     ,14382,0,14382,14150.03
2014,09   ,232  ,12006  ,TRIENNIS                                          ,  ,2    ,1     ,11063,0,11063,10878.04
2014,09   ,232  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1     ,12467,0,12467,7765.49
2014,09   ,232  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1     ,19377,0,19377,15480.35
2014,09   ,232  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1     ,48066,0,48066,43629.12
2014,09   ,232  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1     ,137699,0,137699,141991.94
2014,09   ,232  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,  ,2    ,1     ,881,0,881,250.13
2014,09   ,232  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1     ,81444,0,81444,81024.31
2014,09   ,232  ,22100  ,ELECTRICITAT HORTS LÚDICS                         ,09,23   ,22    ,3910,0,3910,1496.13
2014,09   ,232  ,22101  ,CONSUM AIGUA HORTS LÚDICS                         ,09,23   ,22    ,6361,0,6361,12717.61
2014,08   ,1721 ,489    ,TRANSF CORRENTS EDUC PROM AMBIENTAL               ,08,17   ,48    ,31500,0,31500,30655.73
2014,08   ,1721 ,48901  ,QUOTES-APORTACIONS DIVERSES                       ,08,17   ,48    ,2430,0,2430,2261
2014,08   ,1722 ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,13309,0,13309,13308.6
2014,08   ,1722 ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,2559,0,2559,2559
2014,08   ,1722 ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,2733,0,2733,1702.02
2014,08   ,1722 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,6118,0,6118,6118.08
2014,08   ,1722 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,12110,0,12110,13702.84
2014,08   ,1722 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,24365,0,24365,16298.25
2014,08   ,1722 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,20429,0,20429,17352.66
2014,08   ,1722 ,22199  ,GESTIO-ESPAIS NATURALS                            ,08,17   ,22    ,8100,0,8100,16475.92
2014,08   ,1722 ,227991 ,PREST SERVEIS -ESPAIS NATURALS-PLATJA             ,08,17   ,22    ,72300,23202.48,95502.48,104696.86
2014,08   ,1722 ,227992 ,PREST SERVEIS INSPECCIONS INDUSTRIALS             ,08,17   ,22    ,14100,0,14100,11581
2014,08   ,1722 ,467    ,APORT. CONSORCI ESPAIS NATURALS DEL DELTA         ,08,172  ,467   ,60000,0,60000,60000
2014,08   ,419  ,22602  ,PUBLICITAT I DIFUSIÓ AGRICULTURA                  ,08,41   ,22    ,5465,0,5465,1275.67
2014,08   ,419  ,22799  ,PRESTACIÓ SERVEIS AGRIGULTURA                     ,08,41   ,22    ,31635,5000,36635,39129.02
2014,08   ,419  ,489    ,TRANSF CORRENTS AGRICULTURA                       ,08,41   ,48    ,9356,0,9356,9356
2014,08   ,420  ,12000  ,SOUS DEL GRUP A1                                  ,  ,4    ,1     ,13309,0,13309,13308.6
2014,08   ,420  ,12001  ,SOUS DEL GRUP A2                                  ,  ,4    ,1     ,11508,0,11508,11507.76
2014,08   ,420  ,12003  ,SOUS DEL GRUP C1                                  ,  ,4    ,1     ,25921,0,25921,30840.86
2014,08   ,420  ,12004  ,SOUS DEL GRUP C2                                  ,  ,4    ,1     ,35955,0,35955,35858.35
2014,07   ,931  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,721,0,721,739.77
2014,07   ,931  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,78448,0,78448,79391.94
2014,07   ,932  ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,66543,0,66543,53127.07
2014,07   ,932  ,12001  ,SOUS DEL GRUP A2                                  ,  ,9    ,1     ,11508,0,11508,11507.76
2014,07   ,932  ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,43201,0,43201,41034.54
2014,07   ,932  ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,28764,0,28764,28637.66
2014,07   ,932  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,37953,0,37953,37561.07
2014,07   ,932  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,39298,0,39298,25457.21
2014,07   ,932  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,70060,0,70060,60632.24
2014,07   ,932  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,201936,0,201936,175476.9
2014,07   ,932  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,9    ,1     ,49,0,49,0
2014,07   ,932  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,129554,0,129554,117800.16
2014,07   ,934  ,12000  ,SOUS DEL GRUP A1                                  ,  ,9    ,1     ,13309,0,13309,13308.6
2014,07   ,934  ,12003  ,SOUS DEL GRUP C1                                  ,  ,9    ,1     ,8640,0,8640,8640.24
2014,07   ,934  ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,14382,0,14382,12592.36
2014,07   ,934  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,6616,0,6616,5630.08
2014,07   ,934  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,9647,0,9647,7102.08
2014,07   ,934  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,18281,0,18281,17363.31
2014,07   ,934  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,45633,0,45633,56756.67
2014,07   ,934  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,32198,0,32198,27091.01
2014,07   ,934  ,22708  ,DESPESES RECAPTACIÓ ORGT                          ,07,934  ,22708 ,600000,0,600000,378132.02
2014,07   ,942  ,464    ,AREA METROPOLITANA DE BARCELONA                   ,07,942  ,464   ,1226662,0,1226662,1226661.52
2014,07   ,943  ,466    ,APORT. COMUNITAT MUNICIPIS PLANA GALET            ,07,943  ,466   ,50000,-50000,0,0
2014,08   ,150  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,1    ,1     ,52461,0,52461,51332.58
2014,08   ,150  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,1    ,1     ,94583,0,94583,94582.92
2014,08   ,150  ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,66543,0,66543,52344.1
2014,08   ,150  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,11508,0,11508,11507.76
2014,08   ,150  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1     ,25921,0,25921,27259.19
2014,08   ,150  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,28764,0,28764,25634.38
2014,08   ,150  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,28223,0,28223,25849.72
2014,08   ,150  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,32318,0,32318,20696.14
2014,08   ,150  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,58560,0,58560,52322.16
2014,08   ,150  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,180581,0,180581,187706.3
2014,08   ,150  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,42739,0,42739,54131.88
2014,08   ,150  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,148385,0,148385,140585.98
2014,08   ,150  ,226991 ,DESP DIVERSES URBANISME I TERRITORI               ,08,15   ,22    ,9639,0,9639,1942.63
2014,08   ,150  ,226992 ,PROJECTE EUROPEU D-AIR                            ,08,15   ,22    ,38298,0,38298,26177.59
2014,08   ,150  ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,08,15   ,22    ,40500,21375,61875,62478.85
2014,08   ,150  ,489    ,QUOTES-APORTACIONS DIVERSES                       ,08,15   ,48    ,7000,216.54,7216.54,7216.54
2014,08   ,151  ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,13309,0,13309,12986.62
2014,08   ,151  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,23016,0,23016,22953.65
2014,08   ,151  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,4958,0,4958,4893.98
2014,08   ,151  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,7989,0,7989,4771.58
2014,08   ,151  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,19266,0,19266,19059.64
2014,08   ,151  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,67894,0,67894,71436.48
2014,08   ,151  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,1    ,1     ,188,0,188,0
2014,07   ,920  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,9    ,1     ,28689,0,28689,28688.66
2014,07   ,920  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,9    ,1     ,41720,0,41720,41720.04
2014,07   ,920  ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,21573,0,21573,7191
2014,07   ,920  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,1718,0,1718,1718.4
2014,07   ,920  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,5402,0,5402,1620.66
2014,07   ,920  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,8285,0,8285,3120.84
2014,07   ,920  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,25900,0,25900,10245.64
2014,07   ,920  ,121031 ,ALTRES COMPLEMENTS                                ,  ,9    ,1     ,13974,0,13974,1000
2014,07   ,920  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1     ,13974,0,13974,1322.23
2014,07   ,920  ,15001  ,INCENTIU PRODUCTIVITAT NO ABSENTISME              ,  ,9    ,1     ,392100,0,392100,385196.07
2014,07   ,920  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,29753,0,29753,32598.17
2014,07   ,920  ,16104  ,INDEMNITZACIO JUBILACIONS ANTICIPADES             ,  ,9    ,1     ,90000,0,90000,30826.7
2014,07   ,920  ,16200  ,FORMACIO I PERFECCIONAMENT DEL PERSONAL           ,  ,9    ,1     ,60000,0,60000,40239.66
2014,07   ,920  ,202    ,ARRENDAMENTS VARIS                                ,07,92   ,20    ,120000,0,120000,118719.33
2014,07   ,920  ,209    ,CÀNONS VARIS                                      ,07,92   ,20    ,22546,0,22546,0
2014,07   ,920  ,216    ,MANTENIMENT EQUIPS INFORMÀTICS/PROGRAMARI         ,07,92   ,21    ,283486,27500,310986,294999.99
2014,07   ,920  ,22000  ,MATERIAL D'OFICINA                                ,07,92   ,22    ,100000,0,100000,115115.85
2014,07   ,920  ,22002  ,MATERIAL INFORMÀTIC NO INVENTARIABLE              ,07,92   ,22    ,117864,0,117864,68241.13
2014,07   ,920  ,22104  ,VESTUARI                                          ,07,92   ,22    ,19800,0,19800,8913.35
2014,07   ,920  ,22200  ,SERVEIS COMUNICACIÓ TELECOMUNICACIONS             ,07,92   ,22    ,285000,-15000,270000,82713.42
2014,07   ,920  ,22201  ,SERVEIS COMUNICACIÓ POSTALS                       ,07,92   ,22    ,200000,0,200000,77533.96
2014,07   ,920  ,224    ,ASSEGURANCES                                      ,07,92   ,22    ,192000,0,192000,130180.11
2014,07   ,920  ,22500  ,TRIBUTS ESTATALS (Impost producció elèctrica)     ,07,92   ,22    ,1400,0,1400,1270.6
2014,04   ,922  ,12004  ,SOUS DEL GRUP C2                                  ,  ,9    ,1     ,7191,0,7191,7191
2014,04   ,922  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,859,0,859,859.2
2014,04   ,922  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,1850,0,1850,1329.42
2014,04   ,922  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,3121,0,3121,3120.84
2014,04   ,922  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,9701,0,9701,10220.74
2014,04   ,922  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,19495,0,19495,19677.44
2014,04   ,922  ,22699  ,DESP DIVERSES DIRECCIO D'ÀREA                     ,04,92   ,22    ,2250,0,2250,130.79
2014,04   ,922  ,22799  ,"MOSTRA D'ENTITATS, FORMACIÓ ENTITATS, ETC.        ",04,92   ,22    ,23328,0,23328,25148.38
2014,06   ,155  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1     ,34561,0,34561,29095.44
2014,06   ,155  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,43146,0,43146,41258.46
2014,06   ,155  ,12005  ,SOUS DEL GRUP E                                   ,  ,1    ,1     ,19745,0,19745,13074.81
2014,06   ,155  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,18431,0,18431,15904.71
2014,06   ,155  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,27356,0,27356,19093.32
2014,06   ,155  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,1    ,1     ,2937,0,2937,0
2014,06   ,155  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,41786,0,41786,35721.96
2014,06   ,155  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,143372,0,143372,152487.68
2014,06   ,155  ,121031 ,ALTRES COMPLEMENTS                                ,  ,1    ,1     ,15956,0,15956,11907.56
2014,06   ,155  ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,1    ,1     ,4894,0,4894,0
2014,06   ,155  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,211490,0,211490,225324.76
2014,06   ,155  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,1    ,1     ,7736,0,7736,8817.35
2014,06   ,155  ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,1    ,1     ,15533,0,15533,13116.61
2014,06   ,155  ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,  ,1    ,1     ,21365,0,21365,0
2014,06   ,155  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,1    ,1     ,1146,0,1146,1483.86
2014,06   ,155  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,200758,0,200758,184828.36
2014,06   ,155  ,210    ,VIES PÚBLIQUES CONSERV-REPARACIÓ                  ,06,15   ,21    ,405000,200000,605000,361475
2014,06   ,155  ,213    ,"BRIGADA, CONSERV-REP MAQUINES-INSTAL              ",06,15   ,21    ,5850,0,5850,11000.05
2014,06   ,155  ,2191   ,SUBM. MOBILIARI URBÀ                              ,06,15   ,21    ,88000,0,88000,152526.31
2014,06   ,155  ,22101  ,"CONSUM AIGUA VIES PUBLIQUES, PARCS, ETC           ",06,15   ,22    ,136448,0,136448,162580.82
2014,06   ,155  ,223    ,DESP TRANSPORTS                                   ,06,15   ,22    ,14580,0,14580,1694
2014,06   ,155  ,22699  ,CONSERV I MANT V PUBLICA DESP DIVERSES            ,06,15   ,22    ,6926,0,6926,5827.54
2014,06   ,1551 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,71167,0,71167,52958.58
2014,06   ,1551 ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,1    ,1     ,1894,0,1894,1787.64
2014,06   ,1551 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,1    ,1     ,5524,0,5524,3369.52
2014,06   ,1551 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,28066,0,28066,21729.77
2014,06   ,1551 ,214    ,REPARAC VEHICLES                                  ,06,15   ,21    ,55000,0,55000,59723.83
2014,06   ,1551 ,221031 ,COMBUSTIBLE VEHICLES                              ,06,15   ,22    ,76552,0,76552,59700.18
2014,06   ,1551 ,224    ,ASSEGURANCES VEHICLES                             ,06,15   ,22    ,13100,0,13100,9786.85
2014,06   ,161  ,22700  ,"CLAVEGUERAM, CONT PREST SERVEIS                   ",06,16   ,22    ,651000,0,651000,657267.76
2014,06   ,162  ,22700  ,"RECOLLIDA, ELIMINACIÓ I TRACTAMENT DE RESIDUS     ",06,16   ,22    ,3074099,0,3074099,3036104.47
2014,06   ,163  ,22700  ,NETEJA VIARIA                                     ,06,16   ,22    ,4922024,0,4922024,4847010.47
2014,06   ,165  ,22100  ,CONSUM ELÈCTRIC ENLLUMENAT PUBLIC                 ,06,16   ,22    ,660000,0,660000,633699.23
2014,06   ,165  ,22199  ,"ENLLUMENAT PUBLIC, MATERIAL TECNIC                ",06,16   ,22    ,50000,0,50000,66825.15
2014,06   ,165  ,22799  ,"ENLLUMENAT PUBLIC, PREST SERVEIS                  ",06,16   ,22    ,450595,0,450595,468449.58
2014,06   ,169  ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,13309,0,13309,10868.69
2014,06   ,169  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,23016,0,23016,15146.72
2014,06   ,169  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1     ,8640,0,8640,8570.56
2014,06   ,169  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,79101,0,79101,50946.57
2014,06   ,169  ,12005  ,SOUS DEL GRUP E                                   ,  ,1    ,1     ,27219,0,27219,20220.32
2014,06   ,169  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,25119,0,25119,19552.04
2014,06   ,169  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,40507,0,40507,21168.38
2014,06   ,169  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,1    ,1     ,4793,0,4793,599.25
2014,06   ,169  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,68527,0,68527,45774.56
2014,06   ,169  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,232707,0,232707,190033.14
2014,06   ,169  ,121031 ,ALTRES COMPLEMENTS                                ,  ,1    ,1     ,29576,0,29576,24997.04
2014,06   ,169  ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,1    ,1     ,8862,0,8862,1177.34
2014,06   ,169  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,362743,0,362743,385703.97
2014,06   ,169  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,1    ,1     ,5382,0,5382,6902.22
2014,06   ,169  ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,1    ,1     ,14810,0,14810,14552.6
2014,06   ,169  ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLENCIES ,  ,1    ,1     ,176,0,176,0
2014,06   ,169  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,1    ,1     ,7956,0,7956,9513.45
2014,06   ,169  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,301004,0,301004,262907.08
2014,06   ,169  ,22104  ,VESTUARI BRIGADA                                  ,06,16   ,22    ,39366,0,39366,36850.77
2014,06   ,169  ,22199  ,"BRIGADA, MATERIAL TÈCNIC                          ",06,16   ,22    ,23040,0,23040,20990.27
2014,06   ,171  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,28764,0,28764,15310.84
2014,06   ,171  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,6498,0,6498,2825.52
2014,06   ,171  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,8439,0,8439,3603.99
2014,06   ,171  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,12483,0,12483,6644.79
2014,06   ,171  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,42015,0,42015,30806.86
2014,06   ,171  ,121031 ,ALTRES COMPLEMENTS                                ,  ,1    ,1     ,5524,0,5524,2229.35
2014,06   ,171  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,154938,0,154938,186905.59
2014,06   ,171  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,1    ,1     ,1418,0,1418,3536.42
2014,11   ,3132 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,3    ,1     ,8128,0,8128,4467.96
2014,11   ,3132 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,3    ,1     ,19747,0,19747,11400.96
2014,11   ,3132 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,38302,0,38302,39490.34
2014,11   ,3132 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,26317,0,26317,20711.2
2014,11   ,3132 ,22113  ,MATERIAL SANITAT AMBIENTAL                        ,11,31   ,22    ,4500,0,4500,6923.89
2014,11   ,3132 ,22799  ,SERVEIS DIVERSOS SEGURETAT ALIMENTARI             ,11,31   ,22    ,9000,1000,10000,8558.04
2014,11   ,3132 ,227991 ,PREST SERV CONTROL SANITARI ANIMAL                ,11,31   ,22    ,66500,0,66500,70424.2
2014,11   ,3132 ,227992 ,TREBALLS TÈCNICS ANÀLISI AIGUA I ALIMENTS         ,11,31   ,22    ,63000,0,63000,54775.84
2014,11   ,3132 ,227993 ,"CONTRACTE DDD (DESRATITZACIÓ, DESINFECCIÓ,...)    ",11,31   ,22    ,44365,2722.43,47087.43,46566.7
2014,11   ,3132 ,465    ,"TRANSF. CORRENTS COMARQUES, CONV MOSQUITS         ",11,31   ,46    ,20000,-222.43,19777.57,19777.57
2014,11   ,3133 ,22699  ,DESP DIVERSES CURT                                ,11,31   ,22    ,1500,0,1500,0
2014,11   ,3133 ,22799  ,CONTR PREST SERVEIS DROGODEPENDÈNCIES             ,11,31   ,22    ,81000,0,81000,80392.16
2014,11   ,493  ,12001  ,SOUS DEL GRUP A2                                  ,  ,4    ,1     ,11508,0,11508,11507.76
