#ejercicio,Org.,Prog.,Econ.,Denominación (CASTELLANO),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2012,08   ,150  ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,  ,1    ,1    ,32177,0,32177,39063.98
2012,08   ,150  ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,  ,1    ,1    ,110347,0,110347,94582.92
2012,08   ,150  ,12000  ,SUELDOS DEL GRUPO A1,  ,1    ,1    ,93160,0,93160,105042.36
2012,08   ,150  ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,17280,0,17280,49453.06
2012,08   ,150  ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,21573,0,21573,27090.76
2012,08   ,150  ,12006  ,TRIENIOS,  ,1    ,1    ,23077,0,23077,38616.43
2012,08   ,150  ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,1    ,1    ,30091,0,30091,17292.08
2012,08   ,150  ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,60493,0,60493,85183.11
2012,08   ,150  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,192230,0,192230,248436.31
2012,08   ,150  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,79944,0,79944,108191.01
2012,08   ,150  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,343,0,343,253
2012,07   ,9204 ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,68989,0,68989,57366.89
2012,07   ,9204 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,211278,0,211278,171916.22
2012,07   ,9204 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,9    ,1    ,74343,0,74343,69553.88
2012,07   ,9204 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,9    ,1    ,973,0,973,1308.22
2012,07   ,9204 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,140763,0,140763,126034.23
2012,07   ,929  ,22699  ,GASTOS DIVERSOS INDEMNIZACIONES,07,92   ,22   ,40000,0,40000,54438.23
2012,07   ,929  ,270    ,FONDO DE CONTINGENCIAS PRESUPUESTARIAS (FGP),07,92   ,27   ,350000,-346800,3200,0
2012,07   ,931  ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,39926,0,39926,39546.21
2012,07   ,931  ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,17280,0,17280,17280.48
2012,07   ,931  ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,21573,0,21573,27020.19
2012,07   ,931  ,12006  ,TRIENIOS,  ,9    ,1    ,18888,0,18888,19726.38
2012,07   ,931  ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,21155,0,21155,8623.02
2012,07   ,931  ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,40041,0,40041,42292.61
2012,07   ,931  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,144801,0,144801,144960.74
2012,07   ,931  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,9    ,1    ,651,0,651,614.34
2012,07   ,931  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,70145,0,70145,76486.34
2012,07   ,932  ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,53234,0,53234,40619.44
2012,07   ,932  ,12001  ,SUELDOS DEL GRUPO A2,  ,9    ,1    ,11508,0,11508,11425.89
2012,07   ,932  ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,43201,0,43201,41628.64
2012,07   ,932  ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,35955,0,35955,35698.89
2012,07   ,932  ,12006  ,TRIENIOS,  ,9    ,1    ,35421,0,35421,34420.49
2012,07   ,932  ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,38597,0,38597,14067.67
2012,07   ,932  ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,67904,0,67904,59020.2
2012,07   ,932  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,194460,0,194460,157746.7
2012,07   ,9202 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,9    ,1    ,2490,0,2490,567.88
2012,07   ,9202 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,115159,0,115159,115448.11
2012,07   ,9203 ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,39926,0,39926,23784.76
2012,07   ,9203 ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,17280,0,17280,14461.45
2012,07   ,9203 ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,86292,0,86292,83572.32
2012,07   ,9203 ,12005  ,SUELDOS DEL GRUPO E,  ,9    ,1    ,27405,0,27405,30116.79
2012,07   ,9203 ,12006  ,TRIENIOS,  ,9    ,1    ,29203,0,29203,27143.76
2012,07   ,9203 ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,43504,0,43504,15504.35
2012,07   ,9203 ,12099  ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,9    ,1    ,3189,0,3189,265.39
2012,07   ,9203 ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,70792,0,70792,62860.16
2012,07   ,9203 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,232219,0,232219,208438.16
2012,07   ,9203 ,12199  ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,9    ,1    ,4364,0,4364,373.65
2012,07   ,9203 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,9    ,1    ,421779,0,421779,362405.83
2012,07   ,9203 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,9    ,1    ,3852,0,3852,3955.09
2012,07   ,9203 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,  ,9    ,1    ,15801,0,15801,0
2012,07   ,9203 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,9    ,1    ,965,0,965,186.4
2012,07   ,9203 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,278910,0,278910,250869.4
2012,07   ,9203 ,22705  ,GASTOS ELECCIONES,07,92   ,22   ,1,0,1,0
2012,07   ,9204 ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,53234,0,53234,38434.64
2012,07   ,9204 ,12001  ,SUELDOS DEL GRUPO A2,  ,9    ,1    ,69047,0,69047,56033.08
2012,07   ,9204 ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,25921,0,25921,25703.01
2012,07   ,9204 ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,7191,0,7191,7139.8
2012,07   ,9204 ,12006  ,TRIENIOS,  ,9    ,1    ,21865,0,21865,21653.67
2012,07   ,9204 ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,34674,0,34674,10633.71
2012,07   ,920  ,626    ,MATERIAL INVENTARIABLE. EQUIPOS PROCESOS INFORMÁTICOS,07,920  ,626  ,92000,17457.7,109457.7,86104.33
2012,07   ,920  ,629    ,MATERIAL INVENTARIABLE DIVERSO,07,920  ,629  ,70000,101300,171300,94749.71
2012,07   ,920  ,830    ,ANTICIPOS REINTEGRABLES PERSONAL,07,920  ,830  ,1000,12000,13000,10720
2012,07   ,9201 ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,13309,0,13309,13203.89
2012,07   ,9201 ,12001  ,SUELDOS DEL GRUPO A2,  ,9    ,1    ,11508,0,11508,11385.49
2012,07   ,9201 ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,8640,0,8640,7713.21
2012,07   ,9201 ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,28764,0,28764,28515.85
2012,07   ,9201 ,12006  ,TRIENIOS,  ,9    ,1    ,18478,0,18478,18211.43
2012,07   ,9201 ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,18565,0,18565,7757.25
2012,07   ,9201 ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,28719,0,28719,28284.08
2012,07   ,9201 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,81071,0,81071,79583.48
2012,07   ,9201 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,9    ,1    ,386,0,386,0
2012,07   ,9201 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,58300,0,58300,57983
2012,07   ,9202 ,12000  ,SUELDOS DEL GRUPO A1,  ,9    ,1    ,39926,0,39926,39129.03
2012,07   ,9202 ,12001  ,SUELDOS DEL GRUPO A2,  ,9    ,1    ,11508,0,11508,11301.63
2012,07   ,9202 ,12003  ,SUELDOS DEL GRUPO C1,  ,9    ,1    ,34561,0,34561,30928.25
2012,07   ,9202 ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,21573,0,21573,19988.29
2012,07   ,9202 ,12006  ,TRIENIOS,  ,9    ,1    ,27872,0,27872,27138.72
2012,07   ,9202 ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,33572,0,33572,10719.27
2012,07   ,9202 ,12099  ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,9    ,1    ,2099,0,2099,0
2012,07   ,9202 ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,48041,0,48041,45663.37
2012,07   ,9202 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,133491,0,133491,130326.84
2012,07   ,9202 ,12199  ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,9    ,1    ,2835,0,2835,0
2012,07   ,9202 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,9    ,1    ,68216,0,68216,63953.72
2012,07   ,920  ,15001  ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO,  ,9    ,1    ,381003,0,381003,382731.2
2012,07   ,920  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,51058,0,51058,18691.42
2012,07   ,920  ,16104  ,INDEMNIZACIÓN JUBILACIONES ANTICIPADAS,  ,9    ,1    ,60000,0,60000,25489.93
2012,07   ,920  ,16200  ,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,  ,9    ,1    ,30000,0,30000,15498.95
2012,07   ,920  ,202    ,ALQUILERES VARIOS,07,92   ,20   ,135000,0,135000,131670.27
2012,07   ,920  ,216    ,MANTENIMIENTO EQUIPOS INFORMÁTICOS/PROGRAMARIO,07,92   ,21   ,283486,0,283486,248258.85
2012,07   ,920  ,22000  ,MATERIAL DE OFICINA,07,92   ,22   ,100000,0,100000,138441.43
2012,07   ,920  ,22002  ,MATERIAL INFORMÁTICO NO INVENTARIABLE,07,92   ,22   ,130960,0,130960,76801.82
2012,07   ,920  ,22104  ,VESTUARIO SUBALTERNOS,07,92   ,22   ,22000,0,22000,4999.07
2012,07   ,920  ,22200  ,SERVICIOS COMUNICACIÓN TELECOMUNICACIONES,07,92   ,22   ,335000,0,335000,213775.14
2012,07   ,920  ,22201  ,SERVICIOS COMUNICACIÓN POSTALES,07,92   ,22   ,200000,0,200000,96980.11
2012,07   ,920  ,224    ,SEGUROS,07,92   ,22   ,192000,0,192000,159317.45
2012,07   ,920  ,22602  ,"ANUNCIOS, PUBLICACIONES, ETC.",07,92   ,22   ,30000,0,30000,11525.28
2012,07   ,920  ,22603  ,ANUNCIOS DIARIOS OFICIALES,07,92   ,22   ,30000,0,30000,20828.19
2012,07   ,920  ,22604  ,GASTOS DEFENSA JURÍDICA,07,92   ,22   ,27000,0,27000,26150.01
2012,07   ,920  ,227061 ,ESTUDIOS Y TRABAJOS TÉCNICOS,07,92   ,22   ,30000,6000,36000,16834.11
2012,07   ,920  ,227062 ,ESTUDIOS Y TRABAJOS TÉCNICOS TIC,07,92   ,22   ,200000,0,200000,177194.34
2012,07   ,920  ,22799  ,CONTR PRESTACIÓN DE SERVICIOS,07,92   ,22   ,121360,0,121360,119927.92
2012,07   ,920  ,23010  ,DIETAS PERSONAL DIRECTIVO,07,92   ,23   ,3645,0,3645,815.97
2012,07   ,920  ,23020  ,DIETAS PERSONAL NO DIRECTIVO,07,92   ,23   ,3645,0,3645,3117.63
2012,07   ,920  ,23110  ,LOCOMOCIÓN PERSONAL DIRECTIVO,07,92   ,23   ,4885,0,4885,1228.74
2012,07   ,920  ,23120  ,LOCOMOCIÓN PERSONAL NO DIRECTIVO,07,92   ,23   ,4945,0,4945,1741.92
2012,07   ,920  ,233    ,ASISTENCIA TRIBUNALES,07,92   ,23   ,2000,0,2000,0
2012,07   ,920  ,467    ,ECONOMÍA-TRANSF. LOCALRET,07,92   ,46   ,8300,0,8300,7419.91
2012,07   ,920  ,489    ,BECAS PERSONAL COLABORADOR,07,92   ,48   ,12825,10000,22825,18816.03
2012,06   ,920  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,6865,0,6865,0
2012,06   ,920  ,212    ,EDIFICIOS-INSTL MPALS CONSERV-REPARACIÓN,06,92   ,21   ,529817,0,529817,437061.8
2012,06   ,920  ,22100  ,ELECTRICIDAD EDIFICIOS MPALS,06,92   ,22   ,280394,0,280394,278713.96
2012,06   ,920  ,22101  ,CONSUMO AGUA EDIFICIOS MPALS,06,92   ,22   ,15785,0,15785,16451.62
2012,06   ,920  ,22102  ,"CONSUMO GAS, EDIFICIOS MUNICIPALES",06,92   ,22   ,18319,0,18319,18319
2012,06   ,920  ,22700  ,LIMPIEZA EDIFICIOS MUNICIPALES,06,92   ,22   ,612494,26700,639194,634798.16
2012,07   ,011  ,31000  ,INTERESES PRÉSTAMOS LARGO PLAZO,07,011  ,31000,1032000,-164810.94,867189.06,689556.27
2012,07   ,011  ,31001  ,INTERESES ENDEUDAMIENTO CORTO PLAZO,07,01   ,31   ,1000,0,1000,0
2012,07   ,011  ,311    ,COMISIONES- GASTOS OP. CRÉDITO,07,01   ,31   ,1000,0,1000,541.08
2012,07   ,011  ,913    ,AMORT. PRÉSTAMOS ENTIDADES FINANCIERAS,07,011  ,913  ,7129467,179474.94,7308941.94,7308095.09
2012,07   ,161  ,467    ,TRANSF CONGIAC,07,161  ,467  ,1,10756.69,10757.69,10756.69
2012,07   ,221  ,16205  ,SEGURO VIDA Y ACCIDENTES,  ,2    ,1    ,45000,0,45000,35109.8
2012,07   ,221  ,164    ,AYUDA FAMILIAR,  ,2    ,1    ,6716,0,6716,5738.82
2012,07   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,  ,9    ,1    ,88200,0,88200,80668.22
2012,07   ,912  ,10001  ,OTRAS REMUNERACIONES ÓRG. GOBIERNO,  ,9    ,1    ,76800,0,76800,74400
2012,07   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,23420,0,23420,23349.1
2012,07   ,912  ,466    ,TRANSF FMC,07,91   ,46   ,13000,0,13000,12456.09
2012,07   ,912  ,489    ,TRANSF CORRIENTES GRUPOS MUNICIPALES,07,91   ,48   ,186000,9400,195400,195360
2012,07   ,920  ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,  ,9    ,1    ,20322,0,20322,23320.17
2012,07   ,920  ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,  ,9    ,1    ,48673,0,48673,41721.47
2012,07   ,920  ,12004  ,SUELDOS DEL GRUPO C2,  ,9    ,1    ,7191,0,7191,7134.07
2012,07   ,920  ,12006  ,TRIENIOS,  ,9    ,1    ,1611,0,1611,1611
2012,07   ,920  ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,4291,0,4291,867.3
2012,07   ,920  ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,3121,0,3121,3120.84
2012,07   ,920  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,7557,0,7557,9327.82
2012,06   ,169  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,5780,0,5780,7019.4
2012,06   ,169  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,258991,0,258991,257091.4
2012,06   ,169  ,22104  ,VESTUARIO BRIGADA,06,16   ,22   ,48600,0,48600,21957.94
2012,06   ,169  ,22199  ,"BRIGADA, MATERIAL TÉCNICO",06,16   ,22   ,32000,0,32000,37050.31
2012,06   ,171  ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,28764,0,28764,27921.6
2012,06   ,171  ,12006  ,TRIENIOS,  ,1    ,1    ,5997,0,5997,4724.79
2012,06   ,171  ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,1    ,1    ,8350,0,8350,3519.88
2012,06   ,171  ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,12483,0,12483,12193.13
2012,06   ,171  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,42015,0,42015,56620.34
2012,06   ,171  ,12103  ,OTROS COMPLEMENTOS,  ,1    ,1    ,7366,0,7366,5898.91
2012,06   ,171  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,158875,0,158875,146502.04
2012,06   ,171  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,1    ,1    ,3139,0,3139,1349.37
2012,06   ,171  ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,1    ,1    ,8936,0,8936,6916.25
2012,06   ,171  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,2460,0,2460,1216.86
2012,06   ,171  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,92271,0,92271,85738.98
2012,06   ,171  ,210    ,CONSERV-MANTENIMIENTO PARQUES Y JARDINES,06,17   ,21   ,924250,0,924250,922312.39
2012,06   ,1711 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,28337,0,28337,0
2012,06   ,1711 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,11145,0,11145,0
2012,06   ,330  ,22799  ,CONTR PREST SERVICIOS INFRAES VARIAS,06,33   ,22   ,155343,0,155343,92011.06
2012,06   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,  ,9    ,1    ,55400,0,55400,51311.04
2012,06   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,12744,0,12744,12672.7
2012,06   ,920  ,12005  ,SUELDOS DEL GRUPO E,  ,9    ,1    ,6582,0,6582,0
2012,06   ,920  ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,9    ,1    ,1527,0,1527,0
2012,06   ,920  ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,2582,0,2582,0
2012,06   ,920  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,9685,0,9685,0
2012,06   ,1551 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,50789,0,50789,50423.5
2012,06   ,1551 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,1    ,1    ,1605,0,1605,1616.33
2012,06   ,1551 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,19068,0,19068,18956.13
2012,06   ,1551 ,214    ,REPARACIÓN VEHÍCULOS,06,15   ,21   ,26000,0,26000,33180.8
2012,06   ,1551 ,221031 ,COMBUSTIBLE VEHÍCULOS,06,15   ,22   ,57100,18000,75100,62834.34
2012,06   ,1551 ,224    ,SEGUROS VEHÍCULOS,06,15   ,22   ,17613,0,17613,12731.11
2012,06   ,161  ,22700  ,"ALCANTARILLADO, CONT PREST SERVICIOS",06,16   ,22   ,650000,0,650000,578219.73
2012,06   ,162  ,22700  ,"RECOGIDA, ELIMINACIÓN Y TRATAMIENTO DE RESIDUOS",06,16   ,22   ,2947757,108000,3055757,2991851.6
2012,06   ,163  ,22700  ,LIMPIEZA VIARIA,06,16   ,22   ,4757083,162000,4919083,4894103.01
2012,06   ,165  ,22100  ,CONSUMO ELÉCTRICO ALUMBRADO PÚBLICO,06,16   ,22   ,577520,0,577520,650286.13
2012,06   ,165  ,22199  ,"ALUMBRADO PÚBLICO, MATERIAL TÉCNICO",06,16   ,22   ,45000,0,45000,52968.46
2012,06   ,165  ,22799  ,"ALUMBRADO PÚBLICO, PREST. SERVICIOS",06,16   ,22   ,437000,0,437000,381248.56
2012,06   ,169  ,12001  ,SUELDOS DEL GRUPO A2,  ,1    ,1    ,23016,0,23016,22737.07
2012,06   ,169  ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,17280,0,17280,7727.75
2012,06   ,169  ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,71910,0,71910,40029.28
2012,06   ,169  ,12005  ,SUELDOS DEL GRUPO E,  ,1    ,1    ,13163,0,13163,27799.21
2012,06   ,169  ,12006  ,TRIENIOS,  ,1    ,1    ,24728,0,24728,18451.14
2012,06   ,169  ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,1    ,1    ,36015,0,36015,11570.59
2012,06   ,169  ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,58526,0,58526,44110.79
2012,06   ,169  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,201835,0,201835,191710.83
2012,06   ,169  ,12103  ,OTROS COMPLEMENTOS,  ,1    ,1    ,22638,0,22638,21237.48
2012,06   ,169  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,306478,0,306478,353616.74
2012,06   ,169  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,1    ,1    ,7248,0,7248,4934.66
2012,06   ,169  ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,1    ,1    ,15048,0,15048,16688.86
2012,04   ,922  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,17540,0,17540,14000.43
2012,04   ,922  ,22699  ,GASTOS DIVERSOS DIRECCIÓN DE ÁREA,04,92   ,22   ,2886,0,2886,43.82
2012,04   ,922  ,22799  ,"MUESTRA DE ENTIDADES, FORMACIÓN ENTIDADES, ETC.",04,92   ,22   ,25920,0,25920,21735.6
2012,06   ,155  ,12003  ,SUELDOS DEL GRUPO C1,  ,1    ,1    ,34561,0,34561,29515.03
2012,06   ,155  ,12004  ,SUELDOS DEL GRUPO C2,  ,1    ,1    ,57528,0,57528,33599.71
2012,06   ,155  ,12005  ,SUELDOS DEL GRUPO E,  ,1    ,1    ,19745,0,19745,17247.82
2012,06   ,155  ,12006  ,TRIENIOS,  ,1    ,1    ,15565,0,15565,13833.99
2012,06   ,155  ,12009  ,OTRAS RETRIBUCIONES BÁSICAS,  ,1    ,1    ,30245,0,30245,10067.08
2012,06   ,155  ,12099  ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,1    ,1    ,363,0,363,5239.03
2012,06   ,155  ,12100  ,COMPLEMENTO DE DESTINO,  ,1    ,1    ,47489,0,47489,34148.05
2012,06   ,155  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,1    ,1    ,158803,0,158803,142722.31
2012,06   ,155  ,12103  ,OTROS COMPLEMENTOS,  ,1    ,1    ,14015,0,14015,12535.92
2012,06   ,155  ,12199  ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,1    ,1    ,555,0,555,9897.56
2012,06   ,155  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,1    ,1    ,207607,0,207607,200075.35
2012,06   ,155  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,1    ,1    ,9094,0,9094,7406.62
2012,06   ,155  ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,1    ,1    ,15675,0,15675,12676.65
2012,06   ,155  ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,  ,1    ,1    ,4450,0,4450,5205.99
2012,06   ,155  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,1    ,1    ,2432,0,2432,1087.34
2012,06   ,155  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,1    ,1    ,208199,0,208199,176816.44
2012,06   ,155  ,210    ,VIAS PÚBLICAS CONSERV-REPARACIÓN,06,15   ,21   ,450000,0,450000,326797.58
2012,06   ,155  ,213    ,"BRIGADA, CONSERV-REP MÁQUINAS-INSTAL",06,15   ,21   ,6500,0,6500,8069.96
2012,06   ,155  ,2191   ,SUBM. MOBILIARIO URBANO,06,15   ,21   ,80000,0,80000,63681.19
2012,06   ,155  ,22101  ,"CONSUMO AGUA VIAS PÚBLICAS, PARQUES, ETC.",06,15   ,22   ,131164,0,131164,131451.81
2012,06   ,155  ,223    ,GASTOS TRANSPORTES,06,15   ,22   ,18000,0,18000,2087.03
2012,06   ,155  ,22699  ,CONSERV Y MANT V PÚBLICA GASTOS DIVERSOS,06,15   ,22   ,8550,0,8550,434.27
2012,04   ,3423 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,23043,0,23043,26271.71
2012,04   ,3423 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,73128,0,73128,88540.45
2012,04   ,3423 ,12103  ,OTROS COMPLEMENTOS,  ,3    ,1    ,6570,0,6570,9785.25
2012,04   ,3423 ,12199  ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,3    ,1    ,20840,0,20840,14735.39
2012,04   ,3423 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,140327,0,140327,122821.15
2012,04   ,3423 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,3    ,1    ,739,0,739,3872.36
2012,04   ,3423 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,3    ,1    ,16441,0,16441,11548.25
2012,04   ,3423 ,13199  ,RETRIBUCIONES PERSONAL LABORAL  TEMPORAL-SUPLENCIAS,  ,3    ,1    ,3903,0,3903,0
2012,04   ,3423 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,2015,0,2015,5053.4
2012,04   ,3423 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,126740,0,126740,135704.18
2012,04   ,3423 ,212    ,"CEM ESTRUCH, CONSERVACIÓN Y REPARACIÓN",04,34   ,21   ,140123,7030,147153,121838.65
2012,04   ,3423 ,22100  ,ELECTRICIDAD CEM ESTRUCH,04,34   ,22   ,120000,0,120000,120000
2012,04   ,3423 ,22102  ,CONSUMO GAS CEM ESTRUCH,04,34   ,22   ,92371,0,92371,92371
2012,04   ,3423 ,22700  ,LIMPIEZA CEM ESTRUCH,04,34   ,22   ,433218,15200,448418,458194.15
2012,04   ,3424 ,227991 ,CONSERV Y GEST CEM JULIO MÉNDEZ,04,34   ,22   ,550000,0,550000,523065.8
2012,04   ,3424 ,227992 ,CONTR PREST SERVICIOS FONDO D'EN PEIXO,04,34   ,22   ,920000,0,920000,914611.88
