#ejercicio,Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2019,31   ,3411 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,13018,0,13018,16865.09
2019,31   ,3411 ,22199  ,FOMENT ASSOC.ESPORTIU-MATERIAL-TROFEUS            ,31,34   ,22    ,12000,0,12000,16950.28
2019,31   ,3411 ,227992 ,PREST SERVEIS FORMACIÓ ENTITATS                   ,31,34   ,22    ,15000,0,15000,0
2019,31   ,3411 ,227993 ,DESP DIVERSES ACTIVITATS ESTIU                    ,31,34   ,22    ,6000,0,6000,3100.14
2019,31   ,3411 ,48901  ,TRANSF CORRENTS ASSOC. ESPORTIU                   ,31,34   ,48    ,70000,0,70000,69400
2019,31   ,3411 ,48902  ,CONVENI CB PRAT PROMOCIÓ BASQUET                  ,31,3411 ,48902 ,225000,30000,255000,255000
2019,31   ,3411 ,48903  ,CONVENI AE PRAT PROMOCIÓ FUTBOL                   ,31,3411 ,48903 ,255000,153000,408000,408000
2019,31   ,3411 ,48905  ,CONVENI PRATENC AA                                ,31,3411 ,48905 ,60000,0,60000,60000
2019,31   ,3411 ,48906  ,BEQUES INDIVIDUALS ESPORT ESCOLAR                 ,31,34   ,48    ,100000,0,100000,69462.81
2019,31   ,3411 ,48908  ,CONVENI CB TERLENKA                               ,31,3411 ,48908 ,30000,0,30000,30000
2019,31   ,3411 ,48909  ,CONVENI CLUB ATLETIC PRAT DELTA                   ,31,3411 ,48909 ,30000,0,30000,30000
2019,31   ,3411 ,48910  ,CONVENI CLUB NATACIÓ PRAT                         ,31,3411 ,48910 ,9000,0,9000,9000
2019,31   ,3411 ,48911  ,CONVENI ASSOCIACIÓ GIMNÀSTICA RÍTMICA RIB. BAIX   ,31,3411 ,48911 ,15000,0,15000,15000
2019,31   ,3411 ,48912  ,CONVENI CLUB VOLEI PRAT                           ,31,3411 ,48912 ,20000,0,20000,20000
2019,31   ,3411 ,48913  ,CONVENI CLUB TRIATLÓ                              ,31,3411 ,48913 ,6000,0,6000,6000
2019,41   ,330  ,226022 ,COMUNICACIÓ - OFERTA FORMATIVA                    ,41,33   ,22    ,30000,0,30000,24059.07
2019,41   ,330  ,226991 ,DESP DIVERSES ACTIVITATS CULTURALS                ,41,33   ,22    ,10000,0,10000,6235.33
2019,41   ,330  ,22799  ,ESTUDIS I ASSESSORAMENTS                          ,41,33   ,22    ,5000,0,5000,0
2019,41   ,330  ,467    ,CONSORCI NORMALITZACIÓ LINGÜÍSTICA                ,41,330  ,467   ,101357,0,101357,101357
2019,41   ,3300 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,3    ,1     ,22269,200800,223069,69505.06
2019,41   ,3300 ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,,3    ,1     ,51499,0,51499,26803.92
2019,41   ,3300 ,12000  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,15235,0,15235,15596.72
2019,41   ,3300 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,40190,0,40190,24598.37
2019,41   ,3300 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,20521,0,20521,20957.22
2019,41   ,3300 ,12006  ,TRIENNIS                                          ,,3    ,1     ,12672,0,12672,12542.87
2019,41   ,3300 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,36179,0,36179,30256.88
2019,41   ,3300 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,78436,0,78436,66771.09
2019,41   ,3300 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,25389,0,25389,26073.51
2019,41   ,3300 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,603,0,603,0
2019,41   ,3300 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,74785,0,74785,72330.36
2019,41   ,3301 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,15235,0,15235,15557.38
2019,41   ,3301 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,10261,0,10261,18503.5
2019,41   ,3301 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,8697,0,8697,1097.32
2019,41   ,3301 ,12006  ,TRIENNIS                                          ,,3    ,1     ,13701,0,13701,13858.05
2019,41   ,3301 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,19664,0,19664,19587.86
2019,41   ,3301 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,50645,0,50645,54061.52
2019,41   ,3301 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,403,0,403,552.68
2019,41   ,3301 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,25372,0,25372,28519.93
2019,41   ,3301 ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,41,33   ,22    ,1000,0,1000,5159.25
2019,41   ,3301 ,22699  ,DESP DIVERSES DIRECCIÓ D'ÀREA                     ,41,33   ,22    ,2000,0,2000,475.83
2019,31   ,3411 ,48914  ,CONVENI AE BASQUET PRATENC                        ,31,3411 ,48914 ,8000,0,8000,8000
2019,31   ,3411 ,48915  ,CONVENI ESCOLA JAUME BALMES                       ,31,3411 ,48915 ,7500,0,7500,7293
2019,31   ,3411 ,48916  ,CONVENI IE EL PRAT                                ,31,3411 ,48916 ,4000,0,4000,4000
2019,31   ,3411 ,48917  ,CONVENI JJEE BASQUET CB PRAT                      ,31,3411 ,48917 ,16000,0,16000,16000
2019,31   ,3411 ,48918  ,CONVENI CONSELL ESPORTIU (JJEE+SC)                ,31,3411 ,48918 ,88000,0,88000,78557.64
2019,31   ,3411 ,48919  ,CONVENI ADEQUACIÓ INS. CLUB AGILITY BAIX LLOBREGAT,31,3411 ,48919 ,10000,0,10000,10000
2019,31   ,3412 ,226093 ,DESP NIT DE L'ESPORT                              ,31,34   ,22    ,10000,0,10000,12833.21
2019,31   ,3412 ,226094 ,DESP FESTA DE L'ACTIVITAT FÍSICA I LA SALUT       ,31,34   ,22    ,6000,0,6000,2852.58
2019,31   ,3412 ,226096 ,DESP FESTA DE LA BICICLETA                        ,31,34   ,22    ,12000,0,12000,4686.06
2019,31   ,3412 ,227991 ,DESP CURSA POPULAR                                ,31,34   ,22    ,14000,0,14000,9176.58
2019,31   ,3412 ,227993 ,CAMPANYA NATACIÓ ESCOLAR AMB EDUCACIÓ             ,31,34   ,22    ,16437,0,16437,11433.19
2019,31   ,3412 ,227994 ,PROGRAMA VELA ESCOLAR                             ,31,34   ,22    ,18000,0,18000,0
2019,31   ,342  ,212    ,MANTENIMENT ALTRES INSTAL·LACIONS ESPORTIVES      ,31,34   ,21    ,90000,-50000,40000,31031.83
2019,31   ,342  ,22101  ,CONSUM AIGUA ESPORTS                              ,31,34   ,22    ,115230,0,115230,114442.98
2019,31   ,342  ,22104  ,VESTUARI PERSONAL ESPORTS                         ,31,34   ,22    ,7500,0,7500,13984.66
2019,31   ,342  ,22199  ,ESPORTS-SUBM. DIVERS MATERIAL                     ,31,34   ,22    ,45000,50000,95000,45397.87
2019,31   ,342  ,22699  ,DESP DIVERSES ESPORTS                             ,31,34   ,22    ,4000,0,4000,44615.01
2019,31   ,342  ,227991 ,CONTR PREST SERVEIS ESPORTS                       ,31,34   ,22    ,1004656,0,1004656,936140.31
2019,31   ,342  ,227993 ,CONTR PREST SERVEIS CM VELA                       ,31,34   ,22    ,15000,0,15000,13788.22
2019,31   ,342  ,48904  ,"CONVENI CP PRAT, GESTIÓ PISTA JARDINS RIB         ",31,342  ,48904 ,7600,0,7600,7600
2019,31   ,3421 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,15235,0,15235,15596.72
2019,31   ,3421 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,26794,0,26794,27361.62
2019,31   ,3421 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,20521,0,20521,15574.1
2019,31   ,3421 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,8697,0,8697,1969.21
2019,41   ,3321 ,22199  ,BIBLIOTECA - ADQUISICIÓ DE LLIBRES                ,41,33   ,22    ,20000,0,20000,20520.85
2019,41   ,3321 ,227991 ,BIBLIOTECA - FOMENT DE LA LECTURA                 ,41,33   ,22    ,25000,0,25000,23263.01
2019,41   ,3322 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,8697,0,8697,8903.45
2019,41   ,3322 ,12006  ,TRIENNIS                                          ,,3    ,1     ,595,0,595,608.64
2019,41   ,3322 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,3780,0,3780,3869.32
2019,41   ,3322 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,9410,0,9410,9714.25
2019,41   ,3322 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,133817,0,133817,136649
2019,41   ,3322 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,430,0,430,805.84
2019,41   ,3322 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,201,0,201,0
2019,41   ,3322 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,46313,0,46313,49852.09
2019,41   ,333  ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,31881,0,31881,33525.74
2019,41   ,333  ,12006  ,TRIENNIS                                          ,,3    ,1     ,4037,0,4037,2543.01
2019,41   ,333  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,12510,0,12510,12813.96
2019,41   ,333  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,40474,0,40474,60438.91
2019,41   ,333  ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,477,0,477,474
2019,41   ,333  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,24795,0,24795,18313.86
2019,41   ,333  ,212    ,CONSERV-REP EDIFICIS-INSTAL CULTURA               ,41,33   ,21    ,360064,90750,450814,377825.66
2019,41   ,333  ,22100  ,ELECTRICITAT EDIFICIS CULTURA                     ,41,33   ,22    ,288242,0,288242,318452.44
2019,41   ,333  ,22101  ,CONSUM AIGUA EDIFICIS CULTURA                     ,41,33   ,22    ,15730,0,15730,15592.26
2019,41   ,333  ,22102  ,CONSUM GAS EDIFICIS CULTURA                       ,41,33   ,22    ,50000,0,50000,50666.81
2019,41   ,333  ,22700  ,NETEJA EDIFICIS CULTURA                           ,41,33   ,22    ,666941,123705,790646,773908.02
2019,41   ,333  ,227992 ,CONTR PREST SERVEIS LA CAPSA                      ,41,33   ,22    ,398785,0,398785,398597.37
2019,41   ,333  ,227993 ,CONTR PREST SERVEIS CC S JORDI-RIBERA BAIXA       ,41,33   ,22    ,322667,0,322667,322871.4
2019,41   ,333  ,227994 ,CONTR PREST SERVEIS CC JARDINS DE LA PAU          ,41,33   ,22    ,325000,0,325000,305008.92
2019,41   ,333  ,227997 ,CONTR PREST SERVEIS CÈNTRIC                       ,41,33   ,22    ,318412,0,318412,307266.78
2019,31   ,3421 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,39851,0,39851,47816.79
2019,31   ,3421 ,12006  ,TRIENNIS                                          ,,3    ,1     ,21685,0,21685,18018.49
2019,31   ,3421 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,13972,0,13972,15135.52
2019,31   ,3421 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,49775,0,49775,46897.8
2019,31   ,3421 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,134572,0,134572,134610.15
2019,31   ,3421 ,121031 ,ALTRES COMPLEMENTS                                ,,3    ,1     ,4932,2293,7225,9282.21
2019,31   ,3421 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,24664,2053,26717,31166.67
2019,31   ,3421 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,168651,0,168651,173714.55
2019,31   ,3421 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,2852,0,2852,2299.53
2019,31   ,3421 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,4686,4069,8755,8512.16
2019,31   ,3421 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,3146,115,3261,0
2019,31   ,3421 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,7273,0,7273,8097.36
2019,31   ,3421 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,172834,2729,175563,189338.1
2019,31   ,3421 ,212    ,CEMS CONSERVACIÓ I REPARACIÓ                      ,31,34   ,21    ,300000,0,300000,233981.85
2019,31   ,3421 ,22100  ,ELECTRICITAT CEMS                                 ,31,34   ,22    ,119191,0,119191,121275.45
2019,31   ,3421 ,22102  ,CONSUM GAS CEMS                                   ,31,34   ,22    ,75000,0,75000,60838.64
2019,31   ,3421 ,22700  ,NETEJA CEMS                                       ,31,34   ,22    ,629165,61394,690559,686101.92
2019,31   ,3423 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,13397,0,13397,13578.78
2019,31   ,3423 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,47822,0,47822,49751.65
2019,31   ,3423 ,12006  ,TRIENNIS                                          ,,3    ,1     ,7713,0,7713,5883.72
2019,31   ,3423 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,9752,0,9752,11578.64
2019,31   ,3423 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,25154,0,25154,25675.81
2019,41   ,333  ,227998 ,CONTR PREST SERVEIS CC PALMIRA                    ,41,33   ,22    ,360000,0,360000,288841.26
2019,41   ,333  ,227999 ,CONTR PREST SERVEIS L'ARTESÀ                      ,41,333  ,227999,794970,44686.84,839656.84,724424.68
2019,41   ,334  ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,93777,0,93777,95518.76
2019,41   ,334  ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,82083,0,82083,85086.44
2019,41   ,334  ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,8697,0,8697,8526.45
2019,41   ,334  ,12006  ,TRIENNIS                                          ,,3    ,1     ,23004,0,23004,23679.85
2019,41   ,334  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,90211,0,90211,91333.77
2019,41   ,334  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,201348,0,201348,216247.72
2019,41   ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,146745,0,146745,157404.83
2019,41   ,334  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,3693,0,3693,3434.87
2019,41   ,334  ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,5503,0,5503,8533.34
2019,41   ,334  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,188347,0,188347,202251.09
2019,41   ,334  ,22699  ,PROGRAMA ARTS EN VIU I INAGURACIÓ ARTESÀ          ,41,33   ,22    ,60500,0,60500,58418.76
2019,41   ,334  ,227991 ,ARTS ESCÈNIQUES I MUSICA                          ,41,33   ,22    ,350000,0,350000,311253.29
2019,41   ,334  ,227992 ,DESP DIVERSES TEATRE MODERN                       ,41,334  ,227992,6,15339.4,15345.4,11851.99
2019,41   ,334  ,227993 ,CONTR PREST SERVEIS CINEMA CAPRI                  ,41,33   ,22    ,18000,0,18000,18000
2019,41   ,334  ,227994 ,ARTS VISUALS                                      ,41,33   ,22    ,50000,0,50000,40825.09
2019,41   ,334  ,48901  ,TRANSF CORRENTS DINAMITZACIÓ MOV ASSOCIATIU       ,41,33   ,48    ,65000,0,65000,64493
2019,41   ,334  ,48902  ,TRANSF CORRENTS AMICS DE L'ART DEL PRAT           ,41,334  ,48902 ,190000,0,190000,190000
2019,41   ,334  ,48903  ,TRANSF CORRENTS ANIVERSARIS ENTITATS              ,41,33   ,48    ,4500,0,4500,4250
2019,41   ,334  ,48905  ,TRANSF CORRENT BANDA DE MUSICA DEL PRAT           ,41,334  ,48905 ,12000,0,12000,12000
2019,41   ,334  ,48906  ,TRANSF CORRENT UNIÓ FILHARMÒNICA                  ,41,334  ,48906 ,12000,0,12000,12000
2019,41   ,334  ,48907  ,TRANSF CORRENT ASSOCIACIÓ MUSICAL DEL PRAT        ,41,334  ,48907 ,12000,0,12000,12000
2019,41   ,334  ,48908  ,TRANSF CORRENT LA XARXA                           ,41,334  ,48908 ,6000,0,6000,6000
2019,41   ,334  ,48909  ,TRANSF CORRENT FEDERACIÓ EL NUS                   ,41,334  ,48909 ,20000,0,20000,20000
2019,31   ,3423 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,77901,0,77901,98146.31
2019,31   ,3423 ,121031 ,ALTRES COMPLEMENTS                                ,,3    ,1     ,3852,3668,7520,7408.41
2019,31   ,3423 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,16869,1138,18007,21824.17
2019,31   ,3423 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,178902,0,178902,193808.51
2019,31   ,3423 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,7742,0,7742,7604.39
2019,31   ,3423 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,2242,2121,4363,5016.72
2019,31   ,3423 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,13456,863,14319,0
2019,31   ,3423 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,7180,0,7180,4343.93
2019,31   ,3423 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,133510,2493,136003,144339.02
2019,31   ,3423 ,212    ,"CEM ESTRUCH, CONSERVACIÓ I REPARACIÓ              ",31,34   ,21    ,200000,50000,250000,215318.32
2019,31   ,3423 ,22100  ,ELECTRICITAT CEM ESTRUCH                          ,31,34   ,22    ,94095,0,94095,94095
2019,31   ,3423 ,22102  ,CONSUM GAS CEM ESTRUCH                            ,31,34   ,22    ,100000,0,100000,95704.78
2019,31   ,3423 ,22700  ,NETEJA CEM ESTRUCH                                ,31,34   ,22    ,514595,49698,564293,560686.77
2019,31   ,3424 ,22100  ,ELECTRICITAT CEM JULIO MÉNDEZ                     ,31,34   ,22    ,23991,0,23991,23991
2019,31   ,3424 ,22102  ,CONSUM GAS CEM JULIO MÉNDEZ                       ,31,34   ,22    ,13000,0,13000,11322.37
2019,31   ,3424 ,227991 ,CONSERV I GEST CEM JULIO MÉNDEZ                   ,31,34   ,22    ,435000,0,435000,430913.66
2019,31   ,3425 ,22100  ,ELECTRICITAT CEM FONDO D'EN PEIXO                 ,31,34   ,22    ,43834,0,43834,43834
2019,31   ,3425 ,22102  ,CONSUM GAS CEM FONDO D'EN PEIXO                   ,31,34   ,22    ,30000,0,30000,30000
2019,31   ,3425 ,227991 ,CONTR PREST SERVEIS FONDO D'EN PEIXO              ,31,34   ,22    ,750000,0,750000,699563.6
2019,31   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,57600,0,57600,60714.18
2019,31   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,14858,0,14858,15936.12
2019,32   ,311  ,212    ,"EDIF. SANITAT-CONSERV, I REP.                     ",32,31   ,21    ,22770,0,22770,13861.61
2019,32   ,311  ,22100  ,ELECTRICITAT EDIFICI SALUT PÚBLICA                ,32,31   ,22    ,9713,0,9713,9713
2019,32   ,311  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,32,31   ,22    ,10000,0,10000,21707.49
2019,41   ,334  ,48910  ,TRANSF CORRENTS ASSOCIACIÓ GEGANTERA DEL PRAT     ,41,334  ,48910 ,6000,0,6000,6000
2019,41   ,334  ,48911  ,TRANSF CORRENTS TEATRE KADDISH                    ,41,334  ,48911 ,60000,0,60000,60000
2019,41   ,334  ,48912  ,TRANSF CORRENT COLLA DIABLES DEL PRAT             ,41,334  ,48912 ,12000,0,12000,12000
2019,41   ,334  ,48913  ,TRANSF CORRENT ASSOCIACIÓ GEGANTERA DELTA         ,41,334  ,48913 ,3000,0,3000,3000
2019,41   ,334  ,48914  ,TRANSF CORRENTS CENTRO EXTREMEÑO RUTA             ,41,334  ,48914 ,11000,0,11000,11000
2019,41   ,334  ,48915  ,TRANSF CORRENT FEDERACIÓ EXTREMEÑA                ,41,334  ,48915 ,5500,0,5500,5500
2019,41   ,334  ,48916  ,TRANSF CORRENT CENTRE D'ESTUDIS COMARC            ,41,334  ,48916 ,4500,0,4500,4500
2019,41   ,334  ,48917  ,TRANSF CORRENT CASA DE ANDALUCIA                  ,41,334  ,48917 ,13800,0,13800,13800
2019,41   ,334  ,48918  ,TRANSF CORRENT CASA DE ARAGÓN                     ,41,334  ,48918 ,11500,0,11500,11500
2019,41   ,334  ,48919  ,TRANSF CORRENT CASTELLERS DEL PRAT                ,41,334  ,48919 ,12000,6000,18000,18000
2019,41   ,334  ,48920  ,TRANSF CORRENT AMICS DEL PRAT                     ,41,334  ,48920 ,8000,0,8000,8000
2019,41   ,334  ,48921  ,TRANSF CORRENTS ASCAP                             ,41,334  ,48921 ,10000,0,10000,10000
2019,41   ,336  ,22609  ,CONSERVACIÓ I RESTAURACIÓ DOCUMENTACIÓ            ,41,33   ,22    ,10000,0,10000,14435.98
2019,41   ,336  ,227991 ,ACTIVITATS HISTÒRIA LOCAL                         ,41,33   ,22    ,60000,0,60000,54959.89
2019,41   ,336  ,227993 ,SUPORT ARXIVÍSTIC-ORGANITZACIÓ DIPÒSITS           ,41,33   ,22    ,15000,0,15000,14799.99
2019,41   ,336  ,48901  ,CONVOCATÒRIA BECA RECERCA HISTÒRICA LOCAL         ,41,336  ,4890  ,3000,0,3000,3000
2019,41   ,338  ,226991 ,"CALENDARI FESTIU, DESPESES DIVERSES               ",41,33   ,22    ,140000,0,140000,127593.14
2019,41   ,338  ,22799  ,"CALENDARI FESTIU, CONTR PREST SERVEIS             ",41,33   ,22    ,240000,0,240000,273579.86
2019,41   ,338  ,48901  ,TRANSF CORRENTS FESTIVALS                         ,41,33   ,48    ,100000,0,100000,100000
2019,44   ,1521 ,227991 ,PRESTACIÓ DE SERVEIS OFICINA D'HABITATGE          ,44,15   ,22    ,351210,0,351210,351210
2019,44   ,1521 ,449    ,TRANF CORR GESTIO LLOGUER HABITATGE SOCIAL        ,44,1521 ,449   ,100000,0,100000,100000
2019,44   ,1521 ,48901  ,TRANSF CORRENTS PROGRAMA SOCIAL HABITATGE TRÀNSIT ,44,15   ,48    ,8746,0,8746,8746
2019,44   ,1521 ,48902  ,TRANSF CORRENTS FUNDACIÓ HABITAT 3                ,44,1521 ,48902 ,232000,0,232000,185766.2
2019,44   ,1521 ,48903  ,TRANSF CORRENTS AJUTS AL LLOGUER                  ,44,1521 ,48903 ,200000,0,200000,187242.89
2019,44   ,231  ,212    ,CONSERVACIÓ-REPARACIÓ EDIFICIS S.SOCIALS          ,44,23   ,21    ,64239,1610,65849,43709.72
2019,44   ,231  ,22100  ,ELECTRICITAT EDIFICIS SERVEIS SOCIALS             ,44,23   ,22    ,25650,0,25650,25650
2019,44   ,231  ,22101  ,CONSUM AIGUA EDIFICIS SERVEIS SOCIALS             ,44,23   ,22    ,7190,0,7190,7190
2019,44   ,231  ,22102  ,CONSUM GAS EDIFICIS SERVEIS SOCIALS               ,44,23   ,22    ,16000,0,16000,11810.02
2019,44   ,231  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,44,23   ,22    ,6000,0,6000,11049.36
2019,44   ,231  ,226992 ,ALTRES DESPESES DIRECCIÓ SERVEIS SOCIALS          ,44,23   ,22    ,10000,0,10000,442.17
2019,44   ,231  ,22700  ,NETEJA EDIFICIS SERVEIS SOCIALS                   ,44,23   ,22    ,236515,25844,262359,260158.64
2019,44   ,231  ,464    ,CONVENI ÀREA METROPOLITANA BCN URGÈNCIA SOCIAL    ,44,231  ,464   ,26000,3393,29393,29392.62
2019,44   ,231  ,48901  ,TRANSF CORRENTS ENTITATS                          ,44,23   ,48    ,10000,0,10000,10000
2019,44   ,231  ,48902  ,TRANSF CORRENTS FUNDACIÓ CATALANA DE L'ESPLAI     ,44,231  ,48902 ,35000,0,35000,35000
2019,44   ,231  ,48903  ,TRANSF CORRENTS PROJECTES D'INCLUSIÓ SOCIAL       ,44,23   ,48    ,10000,-1227.56,8772.44,0
2019,44   ,231  ,48904  ,TRANSF CORRENTS GATS                              ,44,231  ,48904 ,50000,0,50000,50000
2019,44   ,231  ,48905  ,SUBVENCIONS I AJUTS HABITATGE                     ,44,23   ,48    ,90000,0,90000,24375.57
2019,44   ,2310 ,12000  ,SOUS DEL GRUP A1                                  ,,2    ,1     ,15235,0,15235,15125.4
2019,44   ,2310 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,67478,0,67478,65044.99
2019,44   ,2310 ,12003  ,SOUS DEL GRUP C1                                  ,,2    ,1     ,30781,0,30781,40033.8
2019,44   ,2310 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,43589,0,43589,44401.98
2019,44   ,2310 ,12006  ,TRIENNIS                                          ,,2    ,1     ,20296,0,20296,21009.39
2019,44   ,2310 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,73433,0,73433,76760.12
2019,44   ,2310 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,166479,8123,174602,191948.85
2019,12.  ,150  ,622    ,ADQUISICIÓ LOCAL SANT COSME                       ,12,150  ,622   ,0,80000,80000,0
2019,44   ,2310 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,237826,0,237826,273899.76
2019,61   ,135  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,47321,0,47321,49358.87
2019,61   ,135  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,23791,0,23791,25396.41
2019,61   ,135  ,22199  ,MATERIAL DIVERS - PROTECCIÓ CIVIL                 ,61,13   ,22    ,4000,0,4000,82.54
2019,61   ,135  ,22602  ,PUBLICITAT I DIFUSIÓ - PROTECCIÓ CIVIL            ,61,13   ,22    ,1000,0,1000,0
2019,61   ,135  ,22706  ,ESTUDIS I TREBALLS TÈCNICS PROTECCIÓ CIVIL        ,61,13   ,22    ,6000,0,6000,5142.5
2019,62   ,1500 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,15235,0,15235,15588.74
2019,62   ,1500 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,35912,0,35912,31473.12
2019,62   ,1500 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,60878,0,60878,59140.7
2019,62   ,1500 ,12005  ,SOUS DEL GRUP E                                   ,,1    ,1     ,7971,0,7971,6820.69
