#ejercicio,Org.,Prog.,Econ.,Denominación (CATALAN),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2017,41   ,334  ,48913  ,TRANSF CORRENT ASSOCIACIÓ GEGANTERA DELTA         ,41 ,334  ,48913 ,3000,0,3000,1800
2017,41   ,334  ,48914  ,TRANSF CORRENTS CENTRO EXTREMEÑO RUTA             ,41 ,334  ,48914 ,11000,0,11000,0
2017,41   ,334  ,48915  ,TRANSF CORRENT FEDERACIÓ EXTREMEÑA                ,41 ,334  ,48915 ,5500,0,5500,3300
2017,41   ,334  ,48916  ,TRANSF CORRENT CENTRE D'ESTUDIS COMARC            ,41 ,334  ,48916 ,4500,0,4500,0
2017,41   ,334  ,48917  ,TRANSF CORRENT CASA DE ANDALUCIA                  ,41 ,334  ,48917 ,13800,0,13800,8280
2017,41   ,334  ,48918  ,TRANSF CORRENT CASA DE ARAGÓN                     ,41 ,334  ,48918 ,11500,0,11500,6900
2017,41   ,334  ,48919  ,TRANSF CORRENT CASTELLERS DEL PRAT                ,41 ,334  ,48919 ,12000,0,12000,7200
2017,41   ,334  ,48920  ,TRANSF CORRENT AMICS DEL PRAT                     ,41 ,334  ,48920 ,4500,0,4500,2700
2017,41   ,334  ,48921  ,TRANSF CORRENTS ASCAP                             ,41 ,334  ,48921 ,4000,0,4000,2400
2017,41   ,336  ,22602  ,PUBLICACIÓ BECA RECERCA HISTÒRICA                 ,41 ,33   ,22    ,3000,-3000,0,0
2017,41   ,336  ,22609  ,CONSERVACIÓ I RESTAURACIÓ DOCUMENTACIÓ            ,41 ,33   ,22    ,6000,0,6000,150
2017,41   ,336  ,227991 ,ACTIVITATS HISTÒRIA LOCAL                         ,41 ,33   ,22    ,45000,0,45000,11976.56
2017,31   ,3421 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,   ,3    ,1     ,2400,0,2400,782.37
2017,31   ,3421 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,3    ,1     ,7258,0,7258,2495.88
2017,31   ,3421 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,163805,0,163805,83630.23
2017,31   ,3421 ,212    ,CEMS CONSERVACIÓ I REPARACIÓ                      ,31 ,34   ,21    ,289800,0,289800,71670.42
2017,31   ,3421 ,22100  ,ELECTRICITAT CEMS                                 ,31 ,34   ,22    ,141679,0,141679,52964.25
2017,31   ,3421 ,22102  ,CONSUM GAS CEMS                                   ,31 ,34   ,22    ,94987,0,94987,5985.84
2017,31   ,3421 ,22700  ,NETEJA CEMS                                       ,31 ,34   ,22    ,608670,0,608670,248028.25
2017,31   ,3423 ,12001  ,SOUS DEL GRUP A2                                  ,   ,3    ,1     ,13036,0,13036,6517.8
2017,31   ,3423 ,12005  ,SOUS DEL GRUP E                                   ,   ,3    ,1     ,46533,0,46533,23654.12
2017,31   ,3423 ,12006  ,TRIENNIS                                          ,   ,3    ,1     ,6318,0,6318,2938.08
2017,31   ,3423 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,   ,3    ,1     ,14814,0,14814,3706.69
2017,31   ,3423 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,3    ,1     ,23840,0,23840,12017.69
2017,31   ,3423 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,3    ,1     ,70808,0,70808,35633.44
2017,31   ,3423 ,121031 ,ALTRES COMPLEMENTS                                ,   ,3    ,1     ,5671,0,5671,3074.22
2017,31   ,3423 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,   ,3    ,1     ,24592,0,24592,6383.06
2017,31   ,3423 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,3    ,1     ,165971,0,165971,79595.75
2017,31   ,3423 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,   ,3    ,1     ,6191,0,6191,2029.27
2017,31   ,3423 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,   ,3    ,1     ,9825,0,9825,5069.89
2017,31   ,3423 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,   ,3    ,1     ,2400,0,2400,0
2017,31   ,3423 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,3    ,1     ,4849,0,4849,2442.11
2017,31   ,3423 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,138168,0,138168,68523.19
2017,31   ,3423 ,212    ,"CEM ESTRUCH, CONSERVACIÓ I REPARACIÓ              ",31 ,34   ,21    ,170000,0,170000,49734.77
2017,31   ,3423 ,22100  ,ELECTRICITAT CEM ESTRUCH                          ,31 ,34   ,22    ,136479,0,136479,45283.19
2017,31   ,3423 ,22102  ,CONSUM GAS CEM ESTRUCH                            ,31 ,34   ,22    ,118846,0,118846,15760.1
2017,31   ,3423 ,22700  ,NETEJA CEM ESTRUCH                                ,31 ,34   ,22    ,498196,0,498196,203271.29
2017,31   ,3424 ,22100  ,ELECTRICITAT CEM JULIO MÉNDEZ                     ,31 ,34   ,22    ,25739,0,25739,10612.36
2017,31   ,3424 ,22102  ,CONSUM GAS CEM JULIO MÉNDEZ                       ,31 ,34   ,22    ,14571,0,14571,1675.93
2017,31   ,3424 ,227991 ,CONSERV I GEST CEM JULIO MÉNDEZ                   ,31 ,34   ,22    ,450120,0,450120,167870.5
2017,31   ,3425 ,22100  ,ELECTRICITAT CEM FONDO D'EN PEIXO                 ,31 ,34   ,22    ,48933,0,48933,19249.08
2017,31   ,3425 ,22102  ,CONSUM GAS CEM FONDO D'EN PEIXO                   ,31 ,34   ,22    ,43285,0,43285,5889.82
2017,31   ,3425 ,227991 ,CONTR PREST SERVEIS FONDO D'EN PEIXO              ,31 ,34   ,22    ,775610,0,775610,255034.59
2017,31   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,   ,9    ,1     ,55955,0,55955,27977.11
2017,31   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,14226,0,14226,7326.06
2017,32   ,311  ,212    ,"EDIF. SANITAT-CONSERV, I REP.                     ",32 ,31   ,21    ,10452,0,10452,4608.17
2017,32   ,311  ,22100  ,ELECTRICITAT EDIFICI SALUT PÚBLICA                ,32 ,31   ,22    ,17473,0,17473,5590.99
2017,32   ,311  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,32 ,31   ,22    ,7000,0,7000,7118.82
2017,32   ,311  ,226991 ,DESP. DIVERSES                                    ,32 ,31   ,22    ,1000,0,1000,33.25
2017,32   ,311  ,22700  ,NETEJA EDIFICI SALUT PÚBLICA                      ,32 ,31   ,22    ,49429,0,49429,16783.89
2017,32   ,311  ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,32 ,31   ,22    ,1000,0,1000,0
2017,32   ,311  ,227991 ,PREST SERVEIS SALVAMENT PLATJA                    ,32 ,31   ,22    ,110000,0,110000,0
2017,32   ,311  ,227992 ,PREST SERVEIS PREVENTIUS                          ,32 ,31   ,22    ,39400,0,39400,6750
2017,32   ,3111 ,12000  ,SOUS DEL GRUP A1                                  ,   ,3    ,1     ,14825,0,14825,7412.11
2017,32   ,3111 ,12003  ,SOUS DEL GRUP C1                                  ,   ,3    ,1     ,29952,0,29952,9571.72
2017,32   ,3111 ,12004  ,SOUS DEL GRUP C2                                  ,   ,3    ,1     ,16925,0,16925,8462.46
2017,32   ,3111 ,12006  ,TRIENNIS                                          ,   ,3    ,1     ,14972,0,14972,6500.26
2017,32   ,3111 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,3    ,1     ,31078,0,31078,13131.61
2017,32   ,3111 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,3    ,1     ,67518,0,67518,29959.86
2017,32   ,3111 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,43876,0,43876,20435.98
2017,32   ,3112 ,12001  ,SOUS DEL GRUP A2                                  ,   ,3    ,1     ,13036,0,13036,6517.8
2017,32   ,3112 ,12006  ,TRIENNIS                                          ,   ,3    ,1     ,6071,0,6071,2917.01
2017,32   ,3112 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,3    ,1     ,5583,0,5583,2787.32
2017,32   ,3112 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,3    ,1     ,11096,0,11096,5543.49
2017,32   ,3112 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,3    ,1     ,67632,0,67632,33686.81
2017,32   ,3112 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,30139,0,30139,15891.72
2017,32   ,3112 ,22106  ,MATERIAL SANITARI                                 ,32 ,31   ,22    ,1500,0,1500,898.78
2017,32   ,3112 ,22799  ,PREST SERVEIS PROMOCIÓ DE LA SALUT                ,32 ,31   ,22    ,70000,0,70000,9000.77
2017,32   ,3112 ,227991 ,PROGRAMA SUPORT ADOLESCÈNCIA                      ,32 ,31   ,22    ,40000,0,40000,13040
2017,32   ,3112 ,48902  ,TRANSF CORRENTS ENTITATS                          ,32 ,31   ,48    ,7000,0,7000,0
2017,32   ,3112 ,48903  ,TRANSF CORRENTS ASSOCIACIÓ FAMILIARS ALZHEIMER    ,32 ,3112 ,48903 ,30000,0,30000,0
2017,32   ,3112 ,48904  ,TRANSF CORRENTS ASSOC ESP CONTRA EL CÀNCER        ,32 ,3112 ,48904 ,3800,0,3800,0
2017,32   ,3112 ,48906  ,CONVENI CREU ROJA                                 ,32 ,31   ,48    ,4800,0,4800,0
2017,32   ,3113 ,12001  ,SOUS DEL GRUP A2                                  ,   ,3    ,1     ,13036,0,13036,6356.37
2017,32   ,3113 ,12006  ,TRIENNIS                                          ,   ,3    ,1     ,4518,0,4518,2104.49
2017,32   ,3113 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,3    ,1     ,5583,0,5583,2720.86
2017,32   ,3113 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,3    ,1     ,11096,0,11096,5824.79
2017,32   ,3113 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,3    ,1     ,39256,0,39256,19627.87
2017,32   ,3113 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,21233,0,21233,11172.94
2017,32   ,3113 ,22113  ,MATERIAL SANITAT AMBIENTAL                        ,32 ,31   ,22    ,5900,0,5900,2323.87
2017,32   ,3113 ,22799  ,SERVEIS DIVERSOS SEGURETAT ALIMENTARI             ,32 ,31   ,22    ,12000,0,12000,11544.12
2017,32   ,3113 ,227991 ,PREST SERV CONTROL SANITARI ANIMAL                ,32 ,31   ,22    ,60000,0,60000,17935.84
2017,32   ,3113 ,227992 ,TREBALLS TÈCNICS ANÀLISI AIGUA I ALIMENTS         ,32 ,31   ,22    ,63000,0,63000,23649.93
2017,32   ,3113 ,227993 ,"CONTRACTE DDD (DESRATITZACIÓ, DESINFECCIÓ,...)    ",32 ,31   ,22    ,50000,0,50000,0
2017,32   ,3113 ,227994 ,GESTIÓ COLÒNIES CONTRALADES GATS                  ,32 ,31   ,22    ,32000,0,32000,0
2017,32   ,3113 ,227995 ,CONTROL LEGIONEL·LA EDIFICIS MUNICIPALS           ,32 ,31   ,22    ,25000,0,25000,0
2017,32   ,3113 ,465    ,"TRANSF. CORRENTS COMARQUES, CONV MOSQUITS         ",32 ,31   ,46    ,20000,0,20000,0
2017,32   ,312  ,226992 ,DESP DIVERSES CURT                                ,32 ,31   ,22    ,1000,0,1000,0
2017,32   ,312  ,22799  ,CONTR PREST SERVEIS PERS AMB VULNERABILITAT       ,32 ,31   ,22    ,180000,0,180000,32460.2
2017,32   ,493  ,12001  ,SOUS DEL GRUP A2                                  ,   ,4    ,1     ,13036,0,13036,6517.8
2017,32   ,493  ,12004  ,SOUS DEL GRUP C2                                  ,   ,4    ,1     ,8463,0,8463,4231.23
2017,32   ,493  ,12006  ,TRIENNIS                                          ,   ,4    ,1     ,5912,0,5912,2858.59
2017,32   ,493  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,4    ,1     ,9260,0,9260,4618.36
2017,32   ,493  ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,4    ,1     ,20158,0,20158,10066.21
2017,32   ,493  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,4    ,1     ,15761,0,15761,8492.13
2017,32   ,493  ,22699  ,CONSUM-DESP.V.AULA CONSUMIDOR I ED.ESC            ,32 ,49   ,22    ,3200,0,3200,0
2017,32   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,   ,9    ,1     ,36361,0,36361,18180.05
2017,32   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,9    ,1     ,11836,0,11836,5917.62
2017,41   ,326  ,227998 ,ESCOLA MUNICIPAL DE MÚSICA                        ,41 ,32   ,22    ,310000,0,310000,100400
2017,41   ,330  ,226022 ,COMUNICACIÓ - OFERTA FORMATIVA                    ,41 ,33   ,22    ,15000,0,15000,7634.83
2017,41   ,330  ,226991 ,DESP DIVERSES ACTIVITATS CULTURALS                ,41 ,33   ,22    ,10000,0,10000,2563.18
2017,41   ,330  ,226992 ,PROJECTE EDUCATIU                                 ,41 ,33   ,22    ,15000,0,15000,350
2017,41   ,330  ,22799  ,ESTUDIS I ASSESSORAMENTS                          ,41 ,33   ,22    ,30000,0,30000,3932.5
2017,41   ,330  ,467    ,CONSORCI NORMALITZACIÓ LINGÜÍSTICA                ,41 ,330  ,467   ,93020,0,93020,0
2017,41   ,3300 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,   ,3    ,1     ,21096,0,21096,10789.75
2017,41   ,3300 ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,   ,3    ,1     ,50019,0,50019,25009.04
2017,41   ,3300 ,12001  ,SOUS DEL GRUP A2                                  ,   ,3    ,1     ,53932,0,53932,19183.32
2017,41   ,3300 ,12003  ,SOUS DEL GRUP C1                                  ,   ,3    ,1     ,9984,0,9984,8068.78
2017,41   ,3300 ,12004  ,SOUS DEL GRUP C2                                  ,   ,3    ,1     ,8463,0,8463,635.75
2017,41   ,3300 ,12006  ,TRIENNIS                                          ,   ,3    ,1     ,9774,0,9774,5502.33
2017,41   ,3300 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,3    ,1     ,34886,0,34886,13783.95
2017,41   ,3300 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,3    ,1     ,75383,0,75383,30449.36
2017,41   ,3300 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,3    ,1     ,298,0,298,259.22
2017,41   ,3300 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,61674,0,61674,26548.12
2017,41   ,3301 ,12000  ,SOUS DEL GRUP A1                                  ,   ,3    ,1     ,14825,0,14825,7412.11
2017,41   ,3301 ,12003  ,SOUS DEL GRUP C1                                  ,   ,3    ,1     ,9984,0,9984,4991.91
2017,41   ,3301 ,12004  ,SOUS DEL GRUP C2                                  ,   ,3    ,1     ,8463,0,8463,4231.23
2017,41   ,3301 ,12006  ,TRIENNIS                                          ,   ,3    ,1     ,12503,0,12503,6251.01
2017,41   ,3301 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,3    ,1     ,27115,0,27115,9402.99
2017,41   ,3301 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,3    ,1     ,79559,0,79559,23647.67
2017,41   ,3301 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,3    ,1     ,8583,0,8583,0
2017,41   ,3301 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,3    ,1     ,2395,0,2395,340.92
2017,41   ,3301 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,39247,0,39247,12946.92
2017,41   ,3301 ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,41 ,33   ,22    ,1000,0,1000,1494.7
2017,41   ,3301 ,22699  ,DESP DIVERSES DIRECCIÓ D'ÀREA                     ,41 ,33   ,22    ,2000,0,2000,641.92
2017,41   ,3301 ,22799  ,"MOSTRA D'ENTITATS, FORMACIÓ ENTITATS, ETC.        ",41 ,33   ,22    ,25000,0,25000,982.1
2017,41   ,3321 ,227991 ,BIBLIOTECA - FOMENT DE LA LECTURA                 ,41 ,33   ,22    ,35000,0,35000,10389.25
2017,41   ,3322 ,12004  ,SOUS DEL GRUP C2                                  ,   ,3    ,1     ,8463,0,8463,1891.23
2017,41   ,3322 ,12006  ,TRIENNIS                                          ,   ,3    ,1     ,506,0,506,45.46
2017,41   ,3322 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,3    ,1     ,3678,0,3678,731.09
2017,41   ,3322 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,3    ,1     ,9062,0,9062,10825.9
2017,41   ,3322 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,3    ,1     ,121323,0,121323,63827.9
2017,41   ,3322 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,   ,3    ,1     ,298,0,298,0
2017,41   ,3322 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,3    ,1     ,89,0,89,0
2017,41   ,3322 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,44269,0,44269,18009.87
2017,41   ,333  ,12005  ,SOUS DEL GRUP E                                   ,   ,3    ,1     ,31022,0,31022,15270.03
2017,41   ,333  ,12006  ,TRIENNIS                                          ,   ,3    ,1     ,3394,0,3394,1603.66
2017,41   ,333  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,3    ,1     ,12172,0,12172,5976.44
2017,41   ,333  ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,3    ,1     ,39041,0,39041,20334.33
2017,41   ,333  ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,3    ,1     ,146,0,146,0
2017,41   ,333  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,26940,0,26940,12966.29
2017,41   ,333  ,212    ,CONSERV-REP EDIFICIS-INSTAL CULTURA               ,41 ,33   ,21    ,310000,0,310000,90867.47
2017,41   ,333  ,22100  ,ELECTRICITAT EDIFICIS CULTURA                     ,41 ,33   ,22    ,300537,0,300537,111276.61
2017,41   ,333  ,22101  ,CONSUM AIGUA EDIFICIS CULTURA                     ,41 ,33   ,22    ,15730,0,15730,7830.03
2017,41   ,333  ,22102  ,CONSUM GAS EDIFICIS CULTURA                       ,41 ,33   ,22    ,62116,0,62116,9845.59
2017,41   ,333  ,22700  ,NETEJA EDIFICIS CULTURA                           ,41 ,33   ,22    ,639338,0,639338,247477.61
2017,41   ,333  ,227992 ,CONTR PREST SERVEIS LA CAPSA                      ,41 ,33   ,22    ,389743,0,389743,131164.36
2017,41   ,333  ,227993 ,CONTR PREST SERVEIS CC S JORDI-RIBERA BAIXA       ,41 ,33   ,22    ,338373,0,338373,112790.84
2017,41   ,333  ,227994 ,CONTR PREST SERVEIS CC JARDINS DE LA PAU          ,41 ,33   ,22    ,265000,0,265000,80617.08
2017,41   ,333  ,227997 ,CONTR PREST SERVEIS CÈNTRIC                       ,41 ,33   ,22    ,215000,141000,356000,68614.66
2017,41   ,334  ,12001  ,SOUS DEL GRUP A2                                  ,   ,3    ,1     ,65178,0,65178,32347.16
2017,41   ,334  ,12003  ,SOUS DEL GRUP C1                                  ,   ,3    ,1     ,89855,0,89855,44415.08
2017,41   ,334  ,12004  ,SOUS DEL GRUP C2                                  ,   ,3    ,1     ,8463,0,8463,3029.9
2017,41   ,334  ,12006  ,TRIENNIS                                          ,   ,3    ,1     ,24922,0,24922,11928.92
2017,41   ,334  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,3    ,1     ,76757,0,76757,39455.01
2017,41   ,334  ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,3    ,1     ,151169,0,151169,88952.82
2017,41   ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,3    ,1     ,118023,0,118023,58389.24
2017,41   ,334  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,   ,3    ,1     ,2782,0,2782,1893.58
2017,41   ,334  ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,3    ,1     ,7590,0,7590,1925.57
2017,41   ,334  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,3    ,1     ,158296,0,158296,85942.34
2017,41   ,334  ,227991 ,ARTS ESCÈNIQUES I MUSICA                          ,41 ,33   ,22    ,200000,0,200000,125048.68
2017,41   ,334  ,227992 ,DESP DIVERSES TEATRE MODERN                       ,41 ,334  ,227992,6,31461.13,31467.13,15176.88
2017,44   ,1521 ,410    ,TRANSF CORRENTS GESTIÓ LLOGUERS HABITATGE SOCIAL  ,44 ,15   ,41    ,200000,-200000,0,0
2017,44   ,1521 ,48901  ,TRANSF CORRENTS PROGRAMA SOCIAL HABITATGE TRÀNSIT ,44 ,15   ,48    ,8746,0,8746,0
2017,44   ,1521 ,48902  ,TRANSF CORRENTS FUNDACIÓ HABITAT 3                ,44 ,1521 ,48902 ,70000,137600,207600,12192.07
2017,44   ,231  ,212    ,CONSERVACIÓ-REPARACIÓ EDIFICIS S.SOCIALS          ,44 ,23   ,21    ,39734,0,39734,14693.23
2017,44   ,231  ,22100  ,ELECTRICITAT EDIFICIS SERVEIS SOCIALS             ,44 ,23   ,22    ,14849,0,14849,9819.33
2017,44   ,231  ,22101  ,CONSUM AIGUA EDIFICIS SERVEIS SOCIALS             ,44 ,23   ,22    ,7190,0,7190,2490.35
2017,44   ,231  ,22102  ,CONSUM GAS EDIFICIS SERVEIS SOCIALS               ,44 ,23   ,22    ,14491,0,14491,4267.06
2017,44   ,231  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,44 ,23   ,22    ,6000,0,6000,5455.64
2017,44   ,231  ,226992 ,ALTRES DESPESES DIRECCIÓ SERVEIS SOCIALS          ,44 ,23   ,22    ,10000,0,10000,0
2017,44   ,231  ,22700  ,NETEJA EDIFICIS SERVEIS SOCIALS                   ,44 ,23   ,22    ,219342,0,219342,69000.38
2017,44   ,231  ,464    ,CONVENI ÀREA METROPOLITANA BCN URGÈNCIA SOCIAL    ,44 ,231  ,464   ,26000,0,26000,25033.24
2017,44   ,231  ,48901  ,TRANSF CORRENTS ENTITATS                          ,44 ,23   ,48    ,10000,0,10000,5001
2017,44   ,231  ,48902  ,TRANSF CORRENTS FUNDACIÓ CATALANA DE L'ESPLAI     ,44 ,231  ,48902 ,35000,0,35000,0
2017,44   ,231  ,48903  ,TRANSF CORRENTS PROJECTES D'INCLUSIÓ SOCIAL       ,44 ,23   ,48    ,10000,0,10000,0
2017,44   ,231  ,48904  ,TRANSF CORRENTS GATS                              ,44 ,231  ,48904 ,50000,0,50000,25000
2017,44   ,231  ,48905  ,SUBVENCIÓ REBUTS IBI                              ,44 ,23   ,48    ,90000,0,90000,0
2017,44   ,2310 ,12000  ,SOUS DEL GRUP A1                                  ,   ,2    ,1     ,14825,0,14825,6478.65
2017,44   ,2310 ,12001  ,SOUS DEL GRUP A2                                  ,   ,2    ,1     ,65178,0,65178,29839.06
2017,44   ,2310 ,12003  ,SOUS DEL GRUP C1                                  ,   ,2    ,1     ,9984,0,9984,652.77
2017,44   ,2310 ,12004  ,SOUS DEL GRUP C2                                  ,   ,2    ,1     ,16925,0,16925,20022.82
2017,44   ,2310 ,12006  ,TRIENNIS                                          ,   ,2    ,1     ,15045,0,15045,5471.29
2017,44   ,2310 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,2    ,1     ,51119,0,51119,25561.77
2017,44   ,2310 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,2    ,1     ,101014,0,101014,80572.67
2017,44   ,2310 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,2    ,1     ,244216,0,244216,118858.93
2017,44   ,2310 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,   ,2    ,1     ,447,0,447,144.19
2017,44   ,2310 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,2    ,1     ,160429,0,160429,75380.67
2017,44   ,2311 ,12001  ,SOUS DEL GRUP A2                                  ,   ,2    ,1     ,234641,0,234641,105798.53
2017,44   ,2311 ,12004  ,SOUS DEL GRUP C2                                  ,   ,2    ,1     ,33850,0,33850,15873.77
2017,44   ,2311 ,12006  ,TRIENNIS                                          ,   ,2    ,1     ,17347,0,17347,6817.93
2017,44   ,2311 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,   ,2    ,1     ,4440,0,4440,109.97
2017,44   ,2311 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,   ,2    ,1     ,115194,0,115194,51938.56
2017,44   ,2311 ,12101  ,COMPLEMENT ESPECÍFIC                              ,   ,2    ,1     ,232545,0,232545,121600.25
2017,44   ,2311 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,   ,2    ,1     ,4440,0,4440,164.58
2017,44   ,2311 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,   ,2    ,1     ,444569,0,444569,225146.69
2017,44   ,2311 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,   ,2    ,1     ,156,0,156,0
2017,44   ,2311 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,   ,2    ,1     ,156129,0,156129,85332.16
2017,44   ,2311 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,   ,2    ,1     ,23500,0,23500,0
2017,44   ,2311 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,   ,2    ,1     ,542,0,542,0
2017,44   ,2311 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,   ,2    ,1     ,412688,0,412688,182991.35
2017,44   ,2311 ,204    ,ARRENDAMENT ELEMENTS DE TRANSPORT                 ,44 ,23   ,20    ,32700,0,32700,4746.22
2017,44   ,2311 ,227991 ,CONTR PREST SERVEIS                               ,44 ,23   ,22    ,200000,0,200000,80007.26
2017,44   ,2311 ,227992 ,CONTR PRESTACIÓ SERVEIS SAD DEPENDÈNCIA           ,44 ,23   ,22    ,1035000,0,1035000,352677.67
2017,44   ,2311 ,227993 ,CONTR TELEASSISTÈNCIA                             ,44 ,23   ,22    ,112000,0,112000,31380.65
2017,44   ,2311 ,227994 ,CONTR PRESTACIÓ SERVEIS SAD                       ,44 ,23   ,22    ,374440,0,374440,124773.61
2017,44   ,2311 ,227995 ,SERVEI PRELABORAL                                 ,44 ,23   ,22    ,165000,0,165000,51656.97
2017,44   ,2311 ,465    ,TRANSF CORRENTS EAIA CONSELL COMARCAL             ,44 ,2311 ,465   ,3500,0,3500,0
2017,44   ,2311 ,46501  ,TRANSF TRANSPORT ADAPTAT-CONSELL COMARCAL         ,44 ,23   ,46    ,120000,0,120000,0
2017,44   ,2311 ,489    ,TRANSF CORRENTS SUPORT SOCIAL                     ,44 ,23   ,48    ,306400,0,306400,151119.14
2017,44   ,2311 ,48901  ,TRANSF CORRENTS CARITAS                           ,44 ,2311 ,48901 ,50000,0,50000,0
