#a,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de crècido,l,Obligaciones reconegudes
2024,021  ,1514 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,133926,0,,81443.42
2024,021  ,1514 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,33668,0,,24586.77
2024,021  ,1514 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,100910,0,,59597.28
2024,021  ,1521 ,227991 ,PRESTACIÓ DE SERVEIS OFICINA D'HABITATGE          ,021,15   ,22    ,0,4514.36,,0
2024,021  ,1521 ,467    ,APORT. CONSORCI PRAT NORD                         ,021,1521 ,467   ,25000,0,,24990
2024,0111 ,9202 ,12006  ,TRIENNIS                                          ,,9    ,1     ,8952,0,,6288.34
2024,021  ,231  ,48905  ,SUBVENCIONS I AJUTS HABITATGE                     ,021,231  ,48905 ,55000,6000,,57582.9
2024,021  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,66266,0,,47852.55
2024,021  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17829,0,,14075.1
2024,042  ,333  ,21200  ,CONSERV-REP EDIFICIS-INSTAL CULTURA               ,042,33   ,21    ,586897,84213.2,,400839.03
2024,044  ,1522 ,780    ,TRANSF CAP ASCENSORS ST COSME                     ,044,1522 ,780   ,90000,0,,19841.44
2024,044  ,231  ,21200  ,CONSERVACIÓ-REPARACIÓ EDIFICIS S.SOCIALS          ,044,23   ,21    ,28094,8399.88,,26740.83
2024,031  ,1321 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,52020,0,,38450.12
2024,031  ,1321 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,11646,0,,8466.24
2024,031  ,1321 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,69006,0,,48628.21
2024,031  ,1321 ,12006  ,TRIENNIS                                          ,,1    ,1     ,23359,0,,16124.2
2024,031  ,1321 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,72981,0,,43436.94
2024,031  ,1321 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,140164,0,,109198.3
2024,031  ,1321 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,115608,0,,84732.8
2024,031  ,1321 ,22699  ,DESPESES DIVERSES - VIA PÚBLICA                   ,031,13   ,22    ,1000,0,,324.05
2024,061  ,3423 ,22102  ,CONSUM GAS CEM ESTRUCH                            ,,3    ,221   ,577518,46657,,83965.65
2024,051  ,2412 ,227991 ,CONTR PREST SERVEIS OCUPACIÓ                      ,051,2412 ,227991,55000,18151.5,,11583
2024,042  ,334  ,48917  ,TRANSF CORRENT CASA DE ANDALUCIA                  ,042,334  ,48917 ,8500,0,,5100
2024,042  ,334  ,48918  ,TRANSF CORRENT CASA DE ARAGÓN                     ,042,334  ,48918 ,11500,4600,,10266.32
2024,042  ,334  ,48919  ,TRANSF CORRENT CASTELLERS DEL PRAT                ,042,334  ,48919 ,12000,4800,,0
2024,042  ,334  ,48920  ,TRANSF CORRENT AMICS DEL PRAT                     ,042,334  ,48920 ,8000,2400,,6300
2024,042  ,334  ,48922  ,TRANSF CORRENTS SCR LO LLOBREGAT DE LES FLORS     ,042,334  ,48922 ,5100,2040,,5100
2024,042  ,334  ,48923  ,TRANSF CORRENTS AGRUPACIÓ FOTOGRÀFICA PRAT        ,042,334  ,48923 ,2350,940,,2350
2024,042  ,334  ,48924  ,TRANSF CORRENTS AMICS DE LA SARDANA               ,042,334  ,48924 ,5100,2040,,5100
2024,042  ,334  ,48925  ,TRANSF CORRENTS LES CARXOFES DEL PRAT             ,042,334  ,48925 ,3000,824.16,,2595.36
2024,042  ,334  ,48926  ,TRANSF CORRENTS BALL DE DIABLES                   ,042,334  ,48926 ,6000,2400,,2400
2024,042  ,336  ,2260901,ACTIVITATS MEMÒRIA HISTÒRICA                      ,042,33   ,22    ,4000,0,,1202.5
2024,011  ,336  ,22609  ,CONSERVACIÓ I RESTAURACIÓ DOCUMENTACIÓ            ,011,33   ,22    ,9600,0,,2286.9
2024,011  ,336  ,227993 ,SUPORT ARXIVÍSTIC-ORGANITZACIÓ DIPÒSITS           ,011,33   ,22    ,14400,0,,0
2024,011  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,77014,0,,33529.34
2024,011  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17829,0,,9069.93
2024,011  ,912  ,23000  ,ÒRGANS DE GOVERN-DIETES                           ,011,91   ,23    ,2000,0,,256.87
2024,011  ,912  ,23100  ,ÒRGANS DE GOVERN-LOCOMOCIÓ                        ,011,91   ,23    ,6000,0,,6097.79
2024,011  ,9201 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,9    ,1     ,201169,0,,160507.16
2024,011  ,9201 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,8497,0,,10565.44
2024,011  ,9201 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,11646,0,,8922.96
2024,011  ,9201 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,19716,0,,9634.58
2024,011  ,9201 ,12006  ,TRIENNIS                                          ,,9    ,1     ,12100,0,,10076.36
2024,011  ,9201 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,26233,0,,16175.35
2024,011  ,9201 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,63851,0,,70475.83
2024,011  ,9201 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,113007,0,,84503.1
2024,011  ,9201 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,112261,0,,88393.09
2024,011  ,9201 ,22699  ,DESP DIVERSES ALCALDIA                            ,011,92   ,22    ,14000,0,,1928.67
2024,011  ,9201 ,489    ,TRANSF CORRENTS ALCALDIA                          ,011,9201 ,489   ,3000,0,,0
2024,031  ,1500 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,39882,0,,17840.07
2024,031  ,1500 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,37309,0,,27646.88
2024,031  ,1500 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,34938,0,,25652.04
2024,031  ,1500 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,39432,0,,21611.11
2024,031  ,1500 ,12006  ,TRIENNIS                                          ,,1    ,1     ,16424,0,,11886.44
2024,031  ,1500 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,80015,0,,40099.96
2024,031  ,1500 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,184223,0,,117009.09
2024,031  ,1500 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,202803,0,,151413.03
2024,031  ,1500 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,1056,0,,835.33
2024,031  ,1500 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,2481,0,,774.28
2024,031  ,1500 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,199019,0,,137999.29
2024,031  ,1501 ,12005  ,SOUS DEL GRUP E                                   ,,1    ,1     ,9034,0,,6603.18
2024,031  ,1501 ,12006  ,TRIENNIS                                          ,,1    ,1     ,3197,0,,1685.94
2024,031  ,1501 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,14428,0,,2590.94
2024,031  ,1501 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,41871,0,,10017.6
2024,031  ,1501 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,250529,0,,233687.93
2024,051  ,241  ,22101  ,CONSUM AIGUA CPE                                  ,,2    ,221   ,4256,0,,2304.17
2024,051  ,2411 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,2    ,1     ,92226,0,,55304.1
2024,051  ,2411 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,15229,0,,11232.73
2024,051  ,2411 ,12003  ,SOUS DEL GRUP C1                                  ,,2    ,1     ,11646,0,,8550.68
2024,051  ,2411 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,29574,0,,21623.7
2024,051  ,2411 ,12005  ,SOUS DEL GRUP E                                   ,,2    ,1     ,18068,0,,10823.77
2024,051  ,2411 ,12006  ,TRIENNIS                                          ,,2    ,1     ,13537,0,,9833.94
2024,051  ,2411 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,38594,0,,23104.67
2024,051  ,2411 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,72433,0,,54140.79
2024,051  ,2411 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,124335,0,,80588.23
2024,051  ,2411 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,121442,0,,84192.62
2024,051  ,2412 ,12001  ,SOUS DEL GRUP A2                                  ,051,2412 ,12001 ,350267,132517.85,,261245.62
2024,051  ,2412 ,12006  ,TRIENNIS                                          ,051,2412 ,12006 ,47404,1200,,37483.36
2024,051  ,2412 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,051,2412 ,12100 ,163162,48901.67,,107378.86
2024,051  ,2412 ,12101  ,COMPLEMENT ESPECÍFIC                              ,051,2412 ,12101 ,264661,81612.71,,210944.28
2024,051  ,2412 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL            ,051,2412 ,13000 ,163773,6200,,121970.58
2024,051  ,2412 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,051,2412 ,16000 ,326435,88604.38,,242184.54
2024,011  ,9203 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,34680,0,,25123.34
2024,011  ,9203 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,19716,0,,16086.56
2024,011  ,9203 ,12006  ,TRIENNIS                                          ,,9    ,1     ,6614,0,,4839.49
2024,011  ,9203 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,41352,0,,24374
2024,011  ,9203 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,113512,0,,89135.23
2024,011  ,9203 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,45176,0,,22216.61
2024,012  ,011  ,359    ,ALTRES DESPESES FINANCERES                        ,012,01   ,35    ,45000,0,,2745.83
2024,012  ,221  ,16205  ,ASSEGURANÇA VIDA I ACCIDENTS                      ,,2    ,1     ,96933,0,,0
2024,012  ,221  ,164    ,AJUDA FAMILIAR                                    ,,2    ,1     ,33783,0,,21886.79
2024,012  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,238946,0,,156831.05
2024,012  ,912  ,10001  ,ALTRES REMUNERACIONS - ASSISTÈNCIA PLENS          ,,9    ,1     ,86437,0,,41579.13
2024,012  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,74901,0,,50677.65
2024,012  ,912  ,487    ,TRANSF CORRENTS FUNDACIÓ CATALUNYA EUROPA         ,012,912  ,487   ,10000,4000,,4000
2024,012  ,920  ,202    ,ARRENDAMENTS VARIS                                ,012,92   ,20    ,335455,0,,234983.53
2024,012  ,920  ,209    ,CÀNONS VARIS                                      ,012,92   ,20    ,5000,0,,0
2024,012  ,920  ,22104  ,VESTUARI                                          ,012,92   ,22    ,50000,0,,2164.4
2024,012  ,920  ,22199  ,MATERIAL DIVERS - PREVENCIÓ RISCOS LABORALS       ,012,92   ,22    ,30000,0,,1275.97
2024,012  ,920  ,22500  ,TRIBUTS ESTATALS (Impost producció elèctrica)     ,012,92   ,22    ,1000,0,,31.86
2024,012  ,920  ,22502  ,TRIBUTS DE LES ENTITATS LOCALS                    ,012,92   ,22    ,27500,0,,2160.39
2024,041  ,3231 ,226992 ,DESP DIVERSES-ESCOLA BRESSOL                      ,041,32   ,22    ,9000,0,,999.22
2024,031  ,1501 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,106,0,,4461.45
2024,031  ,1501 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,7228,0,,0
2024,031  ,1501 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,125320,0,,63549.64
2024,031  ,1532 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,30458,0,,9526.4
2024,031  ,1532 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,11646,0,,8550.68
2024,031  ,1532 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,118296,0,,89735.11
2024,031  ,1532 ,12005  ,SOUS DEL GRUP E                                   ,,1    ,1     ,27102,0,,6603.18
2024,031  ,1532 ,12006  ,TRIENNIS                                          ,,1    ,1     ,18889,0,,11045.95
2024,031  ,1532 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,101033,0,,49506.9
2024,031  ,1532 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,270151,0,,175458.83
2024,031  ,1532 ,121031 ,ALTRES COMPLEMENTS                                ,,1    ,1     ,3906,0,,4316.14
2024,031  ,1532 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,430333,0,,357036.78
2024,031  ,1532 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,7315,0,,10062.09
2024,031  ,1532 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,1    ,1     ,11083,0,,8293.32
2024,031  ,1532 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,6893,0,,10227.64
2024,031  ,1532 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,369825,0,,235637.85
2024,031  ,1532 ,213    ,"BRIGADA, CONSERV-REP MÀQUINES-INSTAL              ",031,15   ,21    ,5000,0,,5905.72
2024,031  ,1532 ,22101  ,"CONSUM AIGUA VIES PÚBLIQUES, PARCS, ETC           ",,1    ,221   ,252000,0,,80647.92
2024,031  ,1532 ,223    ,DESP TRANSPORTS                                   ,031,15   ,22    ,3000,0,,1476.6
2024,031  ,1532 ,22699  ,CONSERV I MANT V PÚBLICA DESP DIVERSES            ,031,15   ,22    ,3000,0,,4628.17
2024,031  ,1532 ,226991 ,ALTRES DESPESES EXECUCIONS SUBSIDIÀRIES           ,031,1532 ,226991,13700,0,,2000
2024,031  ,160  ,22700  ,"CLAVEGUERAM, CONT PREST SERVEIS                   ",031,16   ,22    ,1107159,21077.85,,281728.45
2024,031  ,165  ,22199  ,"ENLLUMENAT PÚBLIC, MATERIAL TÈCNIC                ",031,16   ,22    ,30000,0,,0
2024,051  ,2412 ,206    ,LLOGUER EQUIPS PROCÉS INFORMACIÓ                  ,051,2412 ,206   ,18000,7315,,2178
2024,051  ,2412 ,22199  ,SUBMINISTRAMENTS DIVERSOS -FORMACIÓ I OCUPACIÓ    ,051,2412 ,22199 ,23500,43300,,16562.45
2024,051  ,2412 ,221991 ,SUBMINISTRAMENTS DIVERSOS OCUPACIÓ                ,051,2412 ,221991,15000,0,,3095.13
2024,051  ,2412 ,226021 ,PUBLICITAT I DIFUSIÓ  FORMACIÓ                    ,051,2412 ,226021,1000,5000,,0
2024,051  ,2412 ,226022 ,PUBLICITAT I DIFUSIÓ  OCUPACIÓ                    ,051,2412 ,226022,2000,0,,0
2024,051  ,2412 ,22699  ,DESP VARIES -FORMACIÓ I OCUPACIÓ                  ,051,2412 ,22699 ,2000,0,,1754.05
2024,051  ,2412 ,226992 ,DESP VARIES -OCUPACIÓ                             ,051,2412 ,226992,1000,0,,286.6
2024,051  ,2412 ,22799  ,CONTR PREST SERVEIS -FORMACIÓ I OCUPACIÓ          ,051,2412 ,22799 ,123500,182700,,117200.45
2024,051  ,2412 ,48911  ,BEQUES ALUMNES PROGRAMES                          ,051,2412 ,48911 ,100,0,,0
2024,051  ,2413 ,1430   ,PLANS OCUPACIÓ                                    ,051,2413 ,1430  ,223000,32000,,127041.53
2024,051  ,2413 ,1431   ,RETRIBUCIONS ALTRE PERSONAL                       ,051,2413 ,1431  ,195164,24395.92,,67660.02
2024,051  ,2413 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,051,2413 ,16000 ,137501,8354.55,,58637.85
2024,051  ,2413 ,48901  ,TR CORRENTS EMPRESA INSERCIO SAOPRAT SL           ,051,2413 ,48901 ,155000,60000,,149000
2024,051  ,2413 ,48902  ,TR. CORRENTS FUNDACIO CASSIA JUST                 ,051,2413 ,48902 ,62000,24800,,62000
2024,051  ,2413 ,48903  ,TR CORRENTS CPS FRANCESC PALAU                    ,051,2413 ,48903 ,95000,25200,,82200
2024,051  ,2413 ,48904  ,TRANSF CORRENTS GATS (LABESOC)                    ,051,2413 ,48904 ,40000,77000,,0
2024,051  ,2413 ,48905  ,TR CORR FUNDACIO CATALANA DE L'ESPLAI             ,051,2413 ,48905 ,70000,28000,,70000
2024,051  ,2413 ,48906  ,"TRANSF CORRENTS, AJUTS A LA CONTRACTACIÓ          ",051,2413 ,48906 ,250000,139250,,90304.09
2024,051  ,2413 ,48912  ,TRANSF CORRENTS ECONOMIA SOCIAL I COOPERATIVA     ,051,2413 ,48912 ,85000,21884,,30281.93
2024,051  ,2413 ,48914  ,TRANSF CORRENTS FUNDACIÓ ESPERANZAH -LOCAL-       ,051,2413 ,48914 ,10000,7424,,17424
2024,051  ,2413 ,48915  ,TRANSF CORRENTS COOPERATIVA OBRERA DE VIVENDES    ,051,2413 ,48915 ,11000,4400,,11000
2024,051  ,2413 ,48917  ,TRANSF CORRENTS COOPERATIVA AGRÍCOLA              ,051,2413 ,48917 ,40000,16000,,16000
2024,051  ,2413 ,48918  ,TRANSF CORRENTS FUNDACIÓ SEIRA                    ,051,2413 ,48918 ,100,0,,0
2024,051  ,2413 ,48919  ,TRANSF CORRENTS FUNDACIO ESPERANZAH               ,051,2413 ,48919 ,0,26240,,0
2024,051  ,2413 ,48920  ,TRANSF CORRENTS E I ES IM-PERFECT FOOD S.L.       ,051,2413 ,48920 ,115000,38000,,107000
2024,041  ,3231 ,221021 ,SUBMINISTRAMENT GAS-ESCOLA BRESSOL                ,,3    ,221   ,19381,1100.43,,2863.86
2024,012  ,920  ,22602  ,"ANUNCIS, PUBLICACIONS, ETC.                       ",012,92   ,22    ,17948,1379.4,,5691.84
2024,012  ,920  ,22603  ,ANUNCIS DIARIS OFICIALS                           ,012,92   ,22    ,15000,0,,5220.05
2024,012  ,920  ,227064 ,ESTUDIS I TREBALLS TECNICS SER CENTRALS I ECONOMIA,012,92   ,22    ,70000,14520,,46585
2024,012  ,920  ,227993 ,CONTR PRESTACIO SERVEIS LOGISTICA                 ,012,92   ,22    ,15000,0,,0
2024,012  ,920  ,23010  ,DIETES PERSONAL DIRECTIU                          ,012,92   ,23    ,1000,0,,248.4
2024,012  ,920  ,23020  ,DIETES PERSONAL NO DIRECTIU                       ,012,92   ,23    ,10000,0,,3086.11
2024,012  ,920  ,23110  ,LOCOMOCIÓ PERSONAL DIRECTIU                       ,012,92   ,23    ,3000,0,,212.82
2024,012  ,920  ,23120  ,LOCOMOCIÓ PERSONAL NO DIRECTIU                    ,012,92   ,23    ,15000,0,,6301.42
2024,012  ,920  ,233    ,ASSISTÈNCIA TRIBUNALS                             ,012,92   ,23    ,7000,0,,3193.1
2024,012  ,920  ,467    ,ECONOMIA-TRANSF.LOCALRET                          ,012,920  ,467   ,8000,0,,7608.51
2024,012  ,920  ,830    ,BESTRETES REINTEGRABLES PERSONAL                  ,012,920  ,830   ,35000,0,,12254.75
2024,012  ,92010,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,52020,0,,6110.09
2024,012  ,92010,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,31313,0,,3875.98
2024,012  ,92010,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,68377,0,,12257.27
2024,012  ,92010,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,45381,-8000,,5697.51
2024,012  ,9204 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,9858,0,,7207.9
2024,042  ,326  ,227998 ,ESCOLA D'ARTS EN VIU                              ,042,32   ,22    ,733907,0,,484086.56
2024,031  ,171  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,56150,0,,41471.45
2024,031  ,171  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,475,0,,662.18
2024,031  ,171  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,21270,0,,-1749.63
2024,031  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,66266,0,,47852.55
2024,031  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17829,0,,14075.1
2024,031  ,920  ,21201  ,MANTENIMENT I REPARACIÓ D ESPAIS I IMMOBLES PUBLIC,031,92   ,21    ,50000,703.09,,703.09
2024,031  ,920  ,22101  ,CONSUM AIGUA EDIFICIS MPALS                       ,,9    ,221   ,45920,0,,29504.94
2024,032  ,161  ,44901  ,TRANSF CORRENTS REBUTS APSA FAMILIES VULNERABLES  ,032,161  ,44901 ,25000,0,,24486.67
2024,032  ,161  ,44902  ,TRANSF CORRENTS REBUTS APSA COMPENSACIÓ ENERGIA   ,032,161  ,44902 ,1,0,,0
2024,032  ,170  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,1    ,1     ,76748,0,,60708.09
2024,032  ,170  ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,51748,0,,15429.92
2024,032  ,170  ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,30458,0,,11232.73
2024,032  ,170  ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,46584,0,,34202.71
2024,032  ,170  ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,29574,0,,21665.34
2024,032  ,170  ,12006  ,TRIENNIS                                          ,,1    ,1     ,20672,0,,13643.16
2024,032  ,170  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,75726,0,,37130.2
2024,032  ,170  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,142176,0,,88444.72
2024,032  ,170  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,176761,0,,133485.35
2024,032  ,170  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,198008,0,,130740.8
2024,032  ,170  ,209    ,CANON FOTOVOLTAIQUES                              ,032,170  ,209   ,1,0,,0
2024,032  ,170  ,22602  ,DESP DIFUSIÓ AMBIENTAL                            ,032,17   ,22    ,15000,0,,145.9
2024,051  ,2414 ,1430   ,PLANS OCUPACIO SOC                                ,051,2414 ,1430  ,56021,913080.61,,525449.69
2024,051  ,2414 ,16000  ,QUOTES SEGURETAT SOCIAL SOC                       ,051,2414 ,16000 ,18693,339149.51,,161649.69
2024,051  ,2415 ,1430   ,PLANS OCUPACIÓ AMB                                ,051,2415 ,1430  ,18000,0,,0
2024,051  ,2415 ,16000  ,QUOTES SEGURETAT AMB                              ,051,2415 ,16000 ,8157,0,,0
2024,051  ,2416 ,1430   ,PLANS OCUPACIO DIPUTACIÓ                          ,051,2416 ,1430  ,18000,146902.74,,80423.11
2024,051  ,2416 ,16000  ,QUOTES SEGURETAT SOCIAL DIBA                      ,051,2416 ,16000 ,8157,50532.93,,28191.82
2024,051  ,326  ,227993 ,SERV COMPL EDUCACIO A DESENVOLUPAMENT ECONOMIC    ,051,32   ,22    ,3600,0,,0
2024,051  ,433  ,12001  ,SOUS DEL GRUP A2                                  ,,4    ,1     ,60916,0,,42835.17
2024,051  ,433  ,12003  ,SOUS DEL GRUP C1                                  ,,4    ,1     ,34938,0,,25491.36
2024,051  ,433  ,12004  ,SOUS DEL GRUP C2                                  ,,4    ,1     ,29574,0,,18375.12
2024,051  ,433  ,12006  ,TRIENNIS                                          ,,4    ,1     ,22740,0,,16072.17
2024,051  ,433  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,4    ,1     ,62507,0,,37031.36
2024,051  ,433  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,110007,0,,80834.43
2024,051  ,433  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL            ,,4    ,1     ,94806,7507.21,,53084.94
2024,051  ,433  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,135132,8000,,58190.01
2024,051  ,433  ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,051,43   ,22    ,2500,0,,2204.68
2024,042  ,338  ,22799  ,"CALENDARI FESTIU, CONTR PREST SERVEIS             ",042,33   ,22    ,100000,0,,50318.52
2024,012  ,9206 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,332085,0,,147784.98
2024,061  ,3423 ,22100  ,ELECTRICITAT CEM ESTRUCH                          ,,3    ,221   ,166392,27653.72,,44993.33
2024,062  ,3112 ,22799  ,PREST SERVEIS PROMOCIÓ DE LA SALUT                ,062,31   ,22    ,103000,0,,63894.68
2024,041  ,326  ,48905  ,TRANSF CORRENTS LLIBRES TEXT I MAT EDUC           ,041,32   ,48    ,130000,-6311,,7131.05
2024,041  ,326  ,48901  ,TRANSF CORRENTS PROJECTES PEDAGÒGICS              ,041,32   ,48    ,22600,-6000,,5097.42
2024,061  ,3423 ,22700  ,NETEJA CEM ESTRUCH                                ,061,34   ,22    ,565201,0,,319882.36
2024,012  ,920  ,22604  ,DESP DEFENSA JURÍDICA I REGISTRAL                 ,012,92   ,22    ,85000,1988.5,,89455.86
2024,032  ,432  ,609    ,INV NOVA EN INSTAL LACIONS ACCIÓ AMBIENTAL        ,032,432  ,609   ,0,253825,,0
2024,0112 ,432  ,12001  ,SOUS DEL GRUPS A2                                 ,,4    ,1     ,0,0,,2502.71
2024,021  ,161  ,619    ,INVERSIO RESPOSICIO CANONADES XARXA AIGUA POTABLE ,021,161  ,619   ,0,600000,,0
2024,044  ,2311 ,85090  ,QUOTA FONS DOTACIONAL CONSORCI SALUT I SOCIAL CAT ,044,2311 ,85090 ,0,0,,0
2024,021  ,942  ,461    ,COFINANÇAMENT DIPUTACIO BARCELONA PLA DIRECTOR EQ ,021,942  ,461   ,0,0,,0
2024,021  ,1522 ,780    ,SUBVENCIONS PER LA REHABILITACIO PARC HABITATGES  ,021,1522 ,780   ,0,0,,0
2024,042  ,334  ,48927  ,TRANSF CORRENT AMPA Col·legi Mare de Deu del Carme,042,334  ,48927 ,0,3000,,1800
2024,042  ,334  ,227991 ,PROGRAMA ARTS EN VIU                              ,042,33   ,22    ,300000,0,,217361.61
2024,042  ,333  ,227999 ,CONTR PREST SERVEIS L'ARTESÀ                      ,042,33   ,22    ,816192,0,,531633.32
2024,041  ,326  ,48912  ,TRANSF CORRENTS LLAR D'INFANTS DUMBO              ,041,326  ,48912 ,4028,0,,0
