#ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2017,31   ,3421 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,163805,0,163805,170931.69
2017,31   ,3421 ,212    ,CEMS CONSERVACIÓN Y REPARACIÓN,31,34   ,21   ,289800,0,289800,203136.92
2017,31   ,3421 ,22100  ,ELECTRICIDAD CEMS,31,34   ,22   ,141679,0,141679,99339.23
2017,31   ,3421 ,22102  ,CONSUMO GAS CEMS,31,34   ,22   ,94987,0,94987,34519.49
2017,31   ,3421 ,22700  ,LIMPIEZA CEMS,31,34   ,22   ,608670,0,608670,595267.82
2017,31   ,3423 ,12001  ,SUELDOS DEL GRUPO A2,  ,3    ,1    ,13036,0,13036,13100.8
2017,31   ,3423 ,12005  ,SUELDOS DEL GRUPO E,  ,3    ,1    ,46533,0,46533,47006.12
2017,31   ,3423 ,12006  ,TRIENIOS,  ,3    ,1    ,6318,0,6318,5884.89
2017,31   ,3423 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,3    ,1    ,14814,0,14814,11726.21
2017,31   ,3423 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,23840,0,23840,23956.69
2017,31   ,3423 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,70808,0,70808,73564.32
2017,31   ,3423 ,121031 ,OTROS COMPLEMENTOS,  ,3    ,1    ,5671,0,5671,6258.97
2017,31   ,3423 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,3    ,1    ,24592,0,24592,20301.03
2017,31   ,3423 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,165971,0,165971,164124.27
2017,31   ,3423 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,3    ,1    ,6191,0,6191,7098.37
2017,31   ,3423 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,  ,3    ,1    ,9825,0,9825,10423.36
2017,31   ,3423 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,  ,3    ,1    ,2400,0,2400,0
2017,31   ,3423 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,4849,0,4849,6371.12
2017,31   ,3423 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,138168,0,138168,134306.38
2017,31   ,3423 ,212    ,"CEM ESTRUCH, CONSERVACIÓN Y REPARACIÓN",31,34   ,21   ,170000,0,170000,127103.42
2017,31   ,3423 ,22100  ,ELECTRICIDAD CEM ESTRUCH,31,34   ,22   ,136479,0,136479,87329.27
2017,31   ,3423 ,22102  ,CONSUMO GAS CEM ESTRUCH,31,34   ,22   ,118846,0,118846,72691.76
2017,31   ,3423 ,22700  ,LIMPIEZA CEM ESTRUCH,31,34   ,22   ,498196,0,498196,487851.07
2017,31   ,3424 ,22100  ,ELECTRICIDAD CEM JULIO MÉNDEZ,31,34   ,22   ,25739,0,25739,19548.66
2017,31   ,3424 ,22102  ,CONSUMO GAS CEM JULIO MÉNDEZ,31,34   ,22   ,14571,0,14571,8651.71
2017,31   ,3424 ,227991 ,CONSERV Y GEST CEM JULIO MÉNDEZ,31,34   ,22   ,450120,0,450120,398931.01
2017,31   ,3425 ,22100  ,ELECTRICIDAD CEM FONDO D'EN PEIXO,31,34   ,22   ,48933,0,48933,36484.84
2017,31   ,3425 ,22102  ,CONSUMO GAS CEM FONDO D'EN PEIXO,31,34   ,22   ,43285,0,43285,25906.52
2017,31   ,3425 ,227991 ,CONTR PREST SERVICIOS FONDO D'EN PEIXO,31,34   ,22   ,775610,0,775610,744982.93
2017,31   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,  ,9    ,1    ,55955,0,55955,56513.8
2017,31   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,14226,0,14226,14652.12
2017,32   ,311  ,212    ,EDIF. SANIDAD-CONSERV Y REP.,32,31   ,21   ,10452,0,10452,9226.41
2017,32   ,311  ,22100  ,ELECTRICIDAD EDIFICIO SALUD PÚBLICA,32,31   ,22   ,17473,0,17473,9574.57
2017,32   ,311  ,22602  ,PUBLICIDAD Y DIFUSIÓN,32,31   ,22   ,7000,0,7000,14426.48
2017,32   ,311  ,226991 ,GASTOS DIVERSOS,32,31   ,22   ,1000,0,1000,1038.78
2017,32   ,311  ,22700  ,LIMPIEZA EDIFICIO SALUD PÚBLICA,32,31   ,22   ,49429,0,49429,40281.28
2017,32   ,311  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,32,31   ,22   ,1000,0,1000,9994.6
2017,32   ,311  ,227991 ,PREST SERVICIOS SALVAMENTO PLAYA,32,31   ,22   ,110000,0,110000,111760.5
2017,32   ,311  ,227992 ,PREST SERVICIOS PREVENTIVOS,32,31   ,22   ,39400,0,39400,20250
2017,32   ,3111 ,12000  ,SUELDOS DEL GRUPO A1,  ,3    ,1    ,14825,0,14825,14972.58
2017,32   ,3111 ,12003  ,SUELDOS DEL GRUPO C1,  ,3    ,1    ,29952,0,29952,18380.21
2017,32   ,3111 ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,16925,0,16925,17073.98
2017,32   ,3111 ,12006  ,TRIENIOS,  ,3    ,1    ,14972,0,14972,12299.36
2017,32   ,3111 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,31078,0,31078,26102.74
2017,32   ,3111 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,67518,0,67518,62541.04
2017,32   ,3111 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,43876,0,43876,40660.19
2017,32   ,3112 ,12001  ,SUELDOS DEL GRUPO A2,  ,3    ,1    ,13036,0,13036,13133.41
2017,32   ,3112 ,12006  ,TRIENIOS,  ,3    ,1    ,6071,0,6071,6116.58
2017,32   ,3112 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,5583,0,5583,5620.9
2017,32   ,3112 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,11096,0,11096,11175.29
2017,32   ,3112 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,67632,0,67632,68352.89
2017,32   ,3112 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,30139,0,30139,31620.91
2017,32   ,3112 ,22106  ,MATERIAL SANITARIO,32,31   ,22   ,1500,0,1500,2231.32
2017,32   ,3112 ,22799  ,PREST SERVICIOS PROMOCIÓN DE LA SALUD,32,31   ,22   ,70000,0,70000,46264.04
2017,32   ,3112 ,227991 ,PROGRAMA SOPORTE ADOLESCENCIA,32,31   ,22   ,40000,0,40000,35860
2017,32   ,3112 ,48902  ,TRANSF CORRIENTES ENTIDADES,32,31   ,48   ,7000,0,7000,880
2017,32   ,3112 ,48903  ,TRANSF CORRIENTES ASOCIACIÓN FAMILIARES ALZHEIMER,32,3112 ,48903,30000,0,30000,30000
2017,32   ,3112 ,48904  ,TRANSF CORRIENTES ASSOC ESP CONTRA EL CÁNCER,32,3112 ,48904,3800,0,3800,2280
2017,32   ,3112 ,48906  ,CONVENIO CRUZ ROJA,32,31   ,48   ,4800,0,4800,2880
2017,32   ,3113 ,12001  ,SUELDOS DEL GRUPO A2,  ,3    ,1    ,13036,0,13036,13002.98
2017,32   ,3113 ,12006  ,TRIENIOS,  ,3    ,1    ,4518,0,4518,4509.25
2017,32   ,3113 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,5583,0,5583,5567.2
2017,32   ,3113 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,11096,0,11096,11486.1
2017,32   ,3113 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,39256,0,39256,39649.48
2017,32   ,3113 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,21233,0,21233,22251.46
2017,32   ,3113 ,22113  ,MATERIAL SANIDAD AMBIENTAL,32,31   ,22   ,5900,0,5900,11544.89
2017,32   ,3113 ,22799  ,SERVICIOS DIVERSOS SEGURIDAD ALIMENTARIA,32,31   ,22   ,12000,0,12000,11544.12
2017,32   ,3113 ,227991 ,PREST SERV CONTROL SANITARIO ANIMAL,32,31   ,22   ,60000,0,60000,50431.98
2017,32   ,3113 ,227992 ,TRABAJOS TÉCNICOS ANÁLISIS AGUA Y ALIMENTOS,32,31   ,22   ,63000,0,63000,63145.5
2017,32   ,3113 ,227993 ,"CONTRATO DDD (DESRATIZACIÓN, DESINFECCIÓN, ...)",32,31   ,22   ,50000,0,50000,53532.51
2017,32   ,3113 ,227994 ,GESTIÓN COLONIAS CONTROLADAS DE GATOS,32,31   ,22   ,32000,0,32000,29504.39
2017,32   ,3113 ,227995 ,CONTROL LEGIONELA EDIFICIOS MUNICIPALES,32,31   ,22   ,25000,0,25000,25000
2017,32   ,3113 ,465    ,"TRANSF. CORRIENTES COMARCAS, CONV MOSQUITOS",32,31   ,46   ,20000,0,20000,19777.57
2017,32   ,312  ,226992 ,GASTOS DIVERSOS CURT,32,31   ,22   ,1000,0,1000,0
2017,32   ,312  ,22799  ,CONTR PREST SERVICIOS PERS CON VULNERABILIDAD,32,31   ,22   ,180000,0,180000,144880.91
2017,32   ,493  ,12001  ,SUELDOS DEL GRUPO A2,  ,4    ,1    ,13036,0,13036,13035.58
2017,32   ,493  ,12004  ,SUELDOS DEL GRUPO C2,  ,4    ,1    ,8463,0,8463,8547.18
2017,32   ,493  ,12006  ,TRIENIOS,  ,4    ,1    ,5912,0,5912,5921.64
2017,32   ,493  ,12100  ,COMPLEMENTO DE DESTINO,  ,4    ,1    ,9260,0,9260,9287.16
2017,32   ,493  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,4    ,1    ,20158,0,20158,20599.91
2017,32   ,493  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,4    ,1    ,15761,0,15761,16770.69
2017,32   ,493  ,22699  ,CONSUMO-GASTO V.AULA CONSUMIDOR Y ED.ESC,32,49   ,22   ,3200,0,3200,0
2017,32   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,  ,9    ,1    ,36361,0,36361,36723.68
2017,32   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,11836,0,11836,11953.44
2017,41   ,326  ,227998 ,ESCUELA MUNICIPAL DE MÚSICA,41,32   ,22   ,310000,0,310000,310000
2017,41   ,330  ,226022 ,COMUNICACIÓN - OFERTA FORMATIVA,41,33   ,22   ,15000,0,15000,14770.34
2017,41   ,330  ,226991 ,GASTOS DIVERSOS ACTIVIDADES CULTURALES,41,33   ,22   ,10000,0,10000,15657.71
2017,41   ,330  ,226992 ,PROYECTO EDUCATIVO,41,33   ,22   ,15000,0,15000,8007.41
2017,41   ,330  ,22799  ,ESTUDIOS Y ASESORAMIENTOS,41,33   ,22   ,30000,0,30000,19658.85
2017,41   ,330  ,467    ,CONSORCIO NORMALIZACIÓN LINGÜÍSTICA,41,330  ,467  ,93020,8336.25,101356.25,101356.25
2017,41   ,3300 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,  ,3    ,1    ,21096,0,21096,21840.34
2017,41   ,3300 ,11001  ,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,  ,3    ,1    ,50019,0,50019,50518.16
2017,41   ,3300 ,12001  ,SUELDOS DEL GRUPO A2,  ,3    ,1    ,53932,0,53932,44831.41
2017,41   ,3300 ,12003  ,SUELDOS DEL GRUPO C1,  ,3    ,1    ,9984,0,9984,18233.31
2017,41   ,3300 ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,8463,0,8463,642.12
2017,41   ,3300 ,12006  ,TRIENIOS,  ,3    ,1    ,9774,0,9774,11974.56
2017,41   ,3300 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,34886,0,34886,31094.98
2017,41   ,3300 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,75383,0,75383,68560.41
2017,41   ,3300 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,298,0,298,786.25
2017,41   ,3300 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,61674,0,61674,58537.87
2017,41   ,3301 ,12000  ,SUELDOS DEL GRUPO A1,  ,3    ,1    ,14825,0,14825,14934.86
2017,41   ,3301 ,12003  ,SUELDOS DEL GRUPO C1,  ,3    ,1    ,9984,0,9984,10083.76
2017,41   ,3301 ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,8463,0,8463,8526.8
2017,41   ,3301 ,12006  ,TRIENIOS,  ,3    ,1    ,12503,0,12503,12611.06
2017,41   ,3301 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,27115,0,27115,19125.72
2017,41   ,3301 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,79559,0,79559,48604.36
2017,41   ,3301 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,8583,0,8583,0
2017,41   ,3301 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,2395,0,2395,419.59
2017,41   ,3301 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,39247,0,39247,25611.16
2017,41   ,3301 ,22199  ,SUMINISTROS DIVERSOS,41,33   ,22   ,1000,0,1000,1494.7
2017,41   ,3301 ,22699  ,GASTOS DIVERSOS DIRECCIÓN DE ÁREA,41,33   ,22   ,2000,0,2000,632.77
2017,41   ,3301 ,22799  ,"MUESTRA DE ENTIDADES, FORMACIÓN ENTIDADES, ETC.",41,33   ,22   ,25000,11000,36000,24395.1
2017,41   ,3321 ,227991 ,BIBLIOTECA - FOMENTO DE LA LECTURA,41,33   ,22   ,35000,0,35000,23529.3
2017,41   ,3322 ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,8463,0,8463,4905.3
2017,41   ,3322 ,12006  ,TRIENIOS,  ,3    ,1    ,506,0,506,194.52
2017,41   ,3322 ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,3678,0,3678,2000.69
2017,41   ,3322 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,9062,0,9062,15527.07
2017,41   ,3322 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,121323,0,121323,129072.17
2017,41   ,3322 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,3    ,1    ,298,0,298,429.87
2017,41   ,3322 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,89,0,89,0
2017,41   ,3322 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,44269,0,44269,39693.06
2017,41   ,333  ,12005  ,SUELDOS DEL GRUPO E,  ,3    ,1    ,31022,0,31022,31068.44
2017,41   ,333  ,12006  ,TRIENIOS,  ,3    ,1    ,3394,0,3394,3365.69
2017,41   ,333  ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,12172,0,12172,12175.32
2017,41   ,333  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,39041,0,39041,40213.12
2017,41   ,333  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,146,0,146,242.83
2017,41   ,333  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,26940,0,26940,25620.09
2017,41   ,333  ,212    ,CONSERV-REP EDIFICIOS-INSTAL CULTURA,41,33   ,21   ,310000,0,310000,224108.16
2017,41   ,333  ,22100  ,ELECTRICIDAD EDIFICIOS CULTURA,41,33   ,22   ,300537,0,300537,260267.08
2017,41   ,333  ,22101  ,CONSUMO AGUA EDIFICIOS CULTURA,41,33   ,22   ,15730,0,15730,13822.65
2017,41   ,333  ,22102  ,CONSUMO GAS EDIFICIOS CULTURA,41,33   ,22   ,62116,0,62116,34098.36
2017,41   ,333  ,22700  ,LIMPIEZA EDIFICIOS CULTURA,41,33   ,22   ,639338,0,639338,567587.6
2017,41   ,333  ,227992 ,CONTR PREST SERVICIOS LA CAPSA,41,33   ,22   ,389743,0,389743,389742.85
2017,41   ,333  ,227993 ,CONTR PREST SERVICIOS CC S JORDI-RIBERA BAIXA,41,33   ,22   ,338373,0,338373,338372.52
2017,41   ,333  ,227994 ,CONTR PREST SERVICIOS CC JARDINS DE LA PAU,41,33   ,22   ,265000,0,265000,264999.97
2017,41   ,333  ,227997 ,CONTR PREST SERVICIOS CÈNTRIC,41,33   ,22   ,215000,141000,356000,236130.98
2017,41   ,334  ,12001  ,SUELDOS DEL GRUPO A2,  ,3    ,1    ,65178,0,65178,65324.97
2017,41   ,334  ,12003  ,SUELDOS DEL GRUPO C1,  ,3    ,1    ,89855,0,89855,90222.16
2017,41   ,334  ,12004  ,SUELDOS DEL GRUPO C2,  ,3    ,1    ,8463,0,8463,7330.73
2017,41   ,334  ,12006  ,TRIENIOS,  ,3    ,1    ,24922,0,24922,24070.47
2017,41   ,334  ,12100  ,COMPLEMENTO DE DESTINO,  ,3    ,1    ,76757,0,76757,80928.65
2017,41   ,334  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,3    ,1    ,151169,0,151169,184187.16
2017,41   ,334  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,3    ,1    ,118023,0,118023,119652.2
2017,41   ,334  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,3    ,1    ,2782,0,2782,3351.41
2017,41   ,334  ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,3    ,1    ,7590,0,7590,4077.05
2017,41   ,334  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,3    ,1    ,158296,0,158296,172026.89
2017,41   ,334  ,227991 ,ARTES ESCÉNICAS Y MÚSICA,41,33   ,22   ,200000,30000,230000,253848.85
2017,41   ,334  ,227992 ,GASTOS DIVERSOS TEATRE MODERN,41,334  ,22799,6,36621.27,36627.27,33196.16
2017,44   ,1521 ,410    ,TRANSF CORRIENTES GESTIÓN ALQUILERES VIVIENDA SOCIAL,44,15   ,41   ,200000,-200000,0,0
2017,44   ,1521 ,48901  ,TRANSF CORRIENTES PROGRAMA SOCIAL VIVIENDA TRANSITORIA,44,15   ,48   ,8746,0,8746,0
2017,44   ,1521 ,48902  ,TRANSF CORRIENTES FUNDACIÓ HABITAT 3,44,1521 ,48902,70000,137600,207600,59809.28
2017,44   ,231  ,212    ,CONSERVACIÓN-REPARACIÓN EDIFICIOS S.SOCIALES,44,23   ,21   ,39734,0,39734,31921.38
2017,44   ,231  ,22100  ,ELECTRICIDAD EDIFICIOS SERVICIOS SOCIALES,44,23   ,22   ,14849,0,14849,14849
2017,44   ,231  ,22101  ,CONSUMO AGUA EDIFICIOS SERVICIOS SOCIALES,44,23   ,22   ,7190,0,7190,4200.31
2017,44   ,231  ,22102  ,CONSUMO GAS EDIFICIOS SERVICIOS SOCIALES,44,23   ,22   ,14491,0,14491,14475.46
2017,44   ,231  ,22602  ,PUBLICIDAD Y DIFUSIÓN,44,23   ,22   ,6000,0,6000,7817.56
2017,44   ,231  ,226992 ,OTROS GASTOS DIRECCIÓN SERVICIOS SOCIALES,44,23   ,22   ,10000,0,10000,1490.86
2017,44   ,231  ,22700  ,LIMPIEZA EDIFICIOS SERVICIOS SOCIALES,44,23   ,22   ,219342,0,219342,165600.82
2017,44   ,231  ,464    ,CONVENIO ÁREA METROPOLITANA BCN URGENCIA SOCIAL,44,231  ,464  ,26000,0,26000,25033.24
2017,44   ,231  ,48901  ,TRANSF CORRIENTES ENTIDADES,44,23   ,48   ,10000,0,10000,7401
2017,44   ,231  ,48902  ,TRANSF CORRIENTES FUNDACIÓ CATALANA DE L'ESPLAI,44,231  ,48902,35000,0,35000,21000
2017,44   ,231  ,48903  ,TRANSF CORRIENTES PROYECTOS DE INCLUSIÓN SOCIAL,44,23   ,48   ,10000,0,10000,0
2017,44   ,231  ,48904  ,TRANSF CORRIENTES GATS,44,231  ,48904,50000,0,50000,25000
2017,44   ,231  ,48905  ,SUBVENCIÓN RECIBOS IBI,44,23   ,48   ,90000,0,90000,17108.36
2017,44   ,2310 ,12000  ,SUELDOS DEL GRUPO A1,  ,2    ,1    ,14825,0,14825,13992.06
2017,44   ,2310 ,12001  ,SUELDOS DEL GRUPO A2,  ,2    ,1    ,65178,0,65178,60242.55
2017,44   ,2310 ,12003  ,SUELDOS DEL GRUPO C1,  ,2    ,1    ,9984,170000,179984,1294.12
2017,44   ,2310 ,12004  ,SUELDOS DEL GRUPO C2,  ,2    ,1    ,16925,0,16925,45614.62
2017,44   ,2310 ,12006  ,TRIENIOS,  ,2    ,1    ,15045,0,15045,11643.15
2017,44   ,2310 ,12100  ,COMPLEMENTO DE DESTINO,  ,2    ,1    ,51119,0,51119,54754.78
2017,44   ,2310 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,2    ,1    ,101014,0,101014,171550.39
2017,44   ,2310 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,2    ,1    ,244216,0,244216,244699.19
2017,44   ,2310 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,2    ,1    ,447,0,447,403.85
2017,44   ,2310 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,2    ,1    ,160429,0,160429,152325.85
2017,44   ,2311 ,12001  ,SUELDOS DEL GRUPO A2,  ,2    ,1    ,234641,0,234641,210987.97
2017,44   ,2311 ,12004  ,SUELDOS DEL GRUPO C2,  ,2    ,1    ,33850,0,33850,31611.53
2017,44   ,2311 ,12006  ,TRIENIOS,  ,2    ,1    ,17347,0,17347,15001.83
2017,44   ,2311 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,  ,2    ,1    ,4440,0,4440,232.17
2017,44   ,2311 ,12100  ,COMPLEMENTO DE DESTINO,  ,2    ,1    ,115194,0,115194,105126.45
2017,44   ,2311 ,12101  ,COMPLEMENTO ESPECÍFICO,  ,2    ,1    ,232545,0,232545,244561.83
2017,44   ,2311 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,  ,2    ,1    ,4440,0,4440,350.58
2017,44   ,2311 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,2    ,1    ,444569,0,444569,463027.05
2017,44   ,2311 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,2    ,1    ,156,0,156,0
2017,44   ,2311 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,  ,2    ,1    ,156129,0,156129,173022.87
2017,44   ,2311 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,  ,2    ,1    ,23500,0,23500,0
2017,44   ,2311 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,  ,2    ,1    ,542,0,542,337.1
2017,44   ,2311 ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,2    ,1    ,412688,0,412688,363424.78
2017,44   ,2311 ,204    ,ALQUILER ELEMENTOS DE TRANSPORTE,44,23   ,20   ,32700,0,32700,21145.14
2017,44   ,2311 ,227991 ,CONTR PREST SERVICIOS,44,23   ,22   ,200000,0,200000,168912.54
2017,44   ,2311 ,227992 ,CONTR PRESTACIÓN SERVICIOS SAD DEPENDÉNCIA,44,23   ,22   ,1035000,0,1035000,982284.31
2017,44   ,2311 ,227993 ,CONTR TELEASISTENCIA,44,23   ,22   ,112000,0,112000,96401.88
2017,44   ,2311 ,227994 ,CONTR PRESTACIÓN SERVICIOS SAD ,44,23   ,22   ,374440,0,374440,365386.28
2017,44   ,2311 ,227995 ,SERVICIO PRELABORAL,44,23   ,22   ,165000,0,165000,126557.62
2017,44   ,2311 ,465    ,TRANSF CORRIENTES EAIA CONSELL COMARCAL,44,2311 ,465  ,3500,0,3500,3500
2017,44   ,2311 ,46501  ,TRANSF TRANSPORTE ADAPTADO-CONSELL COMARCAL,44,23   ,46   ,120000,0,120000,113271.97
2017,44   ,2311 ,489    ,TRANSF CORRIENTES SOPORTE SOCIAL,44,23   ,48   ,306400,180000,486400,447455.83
2017,44   ,2311 ,48901  ,TRANSF CORRIENTES CARITAS,44,2311 ,48901,50000,0,50000,30000
2017,44   ,2311 ,48902  ,TRANSF CORRIENTES CENTRO PROM. SOCIAL FRANCESC PALAU,44,2311 ,48902,60000,0,60000,36000
2017,41   ,336  ,227992 ,CULTURA POPULAR,41,33   ,22   ,15000,0,15000,14750.64
2017,41   ,338  ,226991 ,"CALENDARIO FESTIVO, GASTOS DIVERSOS",41,33   ,22   ,140000,0,140000,111530.15
2017,41   ,338  ,22799  ,"CALENDARIO FESTIVO, CONTR PREST SERVICIOS",41,33   ,22   ,260000,0,260000,290784.56
2017,41   ,338  ,227991 ,FIESTA DEL RIO,41,33   ,22   ,10500,0,10500,6821.2
2017,41   ,338  ,48901  ,TRANSF CORRIENTES FESTIVALES,41,33   ,48   ,20000,0,20000,0
2017,41   ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,  ,9    ,1    ,53025,0,53025,53555.32
2017,41   ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,14226,0,14226,14652.12
2017,41   ,924  ,12001  ,SUELDOS DEL GRUPO A2,  ,9    ,1    ,13036,0,13036,12939.7
2017,41   ,924  ,12006  ,TRIENIOS,  ,9    ,1    ,946,0,946,938.58
2017,41   ,924  ,12100  ,COMPLEMENTO DE DESTINO,  ,9    ,1    ,5583,0,5583,5545.69
2017,41   ,924  ,12101  ,COMPLEMENTO ESPECÍFICO,  ,9    ,1    ,11096,0,11096,11559.57
2017,41   ,924  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,  ,9    ,1    ,95045,0,95045,67784.83
2017,41   ,924  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,  ,9    ,1    ,156,0,156,282.35
2017,41   ,924  ,16000  ,CUOTAS SEGURIDAD SOCIAL,  ,9    ,1    ,40306,0,40306,32542.19
2017,41   ,924  ,22100  ,ELECTRICIDAD HUERTOS CIUDADANOS,41,92   ,22   ,1686,0,1686,0
2017,41   ,924  ,22101  ,CONSUMO AGUA HUERTOS CIUDADANOS,41,92   ,22   ,7500,0,7500,0
2017,41   ,924  ,22699  ,GASTOS DIVERSOS PARTICIPACIÓN,41,92   ,22   ,20000,0,20000,2766.98
2017,41   ,924  ,226993 ,GASTOS DIVERSOS ACTIVIDADES INMIGRACIÓN,41,92   ,22   ,5000,0,5000,0
2017,41   ,924  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS PARTICIPACIÓN,41,92   ,22   ,20000,0,20000,32670
2017,41   ,924  ,22799  ,CONTR PREST SERVICIOS CIVISMO Y CONVIVENCIA,41,92   ,22   ,160000,40000,200000,145279.92
2017,41   ,924  ,227991 ,GESTIÓN HUERTOS CIUDADANOS,41,92   ,22   ,36200,0,36200,28500
2017,41   ,924  ,227993 ,CONTR PREST SERVICIOS INMIGRACIÓN,41,92   ,22   ,36000,0,36000,28290.32
